group,step,hypoglycemia_medical,hypoglycemia_any,amputation,macroalbuminuria,microalbuminuria,blindness,ulcer,mi,stroke,chf,angina,dialysis,egfr_60,egfr_30,revasc,neurop,laser_retina,death,intervention,count_surviving
non-intervention--0078,37,93,38,11,101,32,76,73,44,33,58,30,28,57,34,74,7,70,118,0,451
non-intervention--0078,38,92,48,8,82,25,73,77,38,27,66,32,26,44,38,68,5,39,98,0,353
non-intervention--0078,39,80,40,4,74,38,44,72,41,33,56,16,23,62,38,78,3,59,353,0,0
non-intervention--0079,1,153,30,3,60,349,63,71,80,26,7,68,2,75,7,108,982,91,154,0,9846
non-intervention--0079,2,159,27,2,61,312,50,85,75,24,7,70,5,54,10,98,934,106,179,0,9667
non-intervention--0079,3,155,44,7,69,361,83,93,78,38,13,62,5,94,11,118,981,84,176,0,9491
non-intervention--0079,4,141,34,4,111,341,81,77,77,45,6,70,9,103,14,105,850,120,180,0,9311
non-intervention--0079,5,124,34,7,71,337,71,88,66,33,20,64,6,97,6,126,784,90,181,0,9130
non-intervention--0079,6,143,53,1,83,333,85,93,47,44,15,57,9,96,13,116,677,102,162,0,8968
non-intervention--0079,7,129,42,9,112,288,93,75,62,34,25,59,10,118,19,109,580,109,198,0,8770
non-intervention--0079,8,133,39,8,93,288,80,101,58,34,22,58,10,132,15,135,494,92,213,0,8557
non-intervention--0079,9,110,47,2,93,250,97,99,72,34,26,47,15,134,22,124,402,88,232,0,8325
non-intervention--0079,10,124,51,5,106,243,111,86,55,48,20,49,13,128,21,103,407,83,239,0,8086
non-intervention--0079,11,116,42,10,128,244,99,91,51,45,32,47,11,131,16,122,309,82,245,0,7841
non-intervention--0079,12,147,47,14,106,233,75,97,66,36,24,54,9,142,34,121,256,87,267,0,7574
non-intervention--0079,13,115,47,4,127,187,92,89,55,50,31,47,19,144,17,93,263,79,283,0,7291
non-intervention--0079,14,91,47,7,124,188,103,110,64,40,37,44,11,122,22,99,211,86,296,0,6995
non-intervention--0079,15,113,50,3,104,198,93,81,56,29,45,44,15,101,18,101,168,92,320,0,6675
non-intervention--0079,16,105,49,7,112,180,94,85,61,33,42,45,16,126,32,92,149,73,312,0,6363
non-intervention--0079,17,125,43,5,125,149,83,100,69,33,45,44,15,122,33,119,137,79,287,0,6076
non-intervention--0079,18,116,60,5,120,158,76,92,65,44,51,48,21,128,19,101,130,75,334,0,5742
non-intervention--0079,19,112,59,7,115,163,89,118,79,41,50,40,12,132,22,88,91,81,351,0,5391
non-intervention--0079,20,110,58,5,100,144,90,125,67,30,52,30,16,125,28,93,94,64,350,0,5041
non-intervention--0079,21,105,51,12,119,112,97,83,46,45,53,40,21,91,31,90,71,71,359,0,4682
non-intervention--0079,22,123,48,9,116,127,77,98,54,42,43,37,12,119,25,111,54,71,346,0,4336
non-intervention--0079,23,98,53,9,120,115,88,88,69,33,63,43,19,91,26,94,62,78,379,0,3957
non-intervention--0079,24,131,60,13,106,93,93,106,53,41,76,43,26,106,44,99,45,73,320,0,3637
non-intervention--0079,25,103,42,7,104,79,98,82,57,31,59,38,22,109,26,99,33,67,324,0,3313
non-intervention--0079,26,89,45,9,122,105,78,87,59,45,63,35,15,91,34,86,44,70,333,0,2980
non-intervention--0079,27,101,53,11,118,85,81,95,50,35,54,38,31,83,43,85,31,64,322,0,2658
non-intervention--0079,28,114,46,5,105,78,102,92,52,38,55,38,22,100,39,103,26,60,316,0,2342
non-intervention--0079,29,99,51,10,114,90,69,70,50,41,71,35,25,86,42,100,18,63,294,0,2048
non-intervention--0079,30,112,57,13,114,76,80,83,53,34,59,38,25,78,31,114,19,78,237,0,1811
non-intervention--0079,31,79,50,10,98,62,76,81,57,36,67,29,26,73,38,88,16,62,272,0,1539
non-intervention--0079,32,82,43,8,97,62,65,86,48,31,58,28,20,78,43,79,14,56,238,0,1301
non-intervention--0079,33,95,44,10,95,44,85,80,49,42,70,33,25,72,49,78,7,45,205,0,1096
non-intervention--0079,34,101,46,7,85,43,77,85,58,39,54,35,20,64,30,77,12,52,191,0,905
non-intervention--0079,35,93,63,10,81,42,69,86,45,29,62,30,33,59,32,84,6,49,171,0,734
non-intervention--0079,36,115,45,7,78,40,63,88,58,25,65,35,29,55,40,74,7,51,136,0,598
non-intervention--0079,37,84,58,7,66,30,67,88,45,30,56,21,22,60,36,71,6,60,105,0,493
non-intervention--0079,38,73,59,7,82,35,54,79,52,36,63,27,37,58,29,104,7,48,101,0,392
non-intervention--0079,39,79,44,7,67,38,49,66,52,35,57,23,27,50,30,74,6,37,392,0,0
non-intervention--0051,1,158,20,2,63,343,72,87,85,25,3,59,3,64,5,119,1012,103,149,0,9851
non-intervention--0051,2,148,27,2,55,330,54,92,81,27,10,62,6,66,7,105,923,94,145,0,9706
non-intervention--0051,3,143,32,3,82,393,75,80,68,39,13,59,7,105,18,99,992,110,153,0,9553
non-intervention--0051,4,153,39,4,88,341,77,79,69,34,10,72,3,96,14,144,906,105,178,0,9375
non-intervention--0051,5,149,31,4,90,336,79,97,70,41,20,48,8,109,20,110,825,98,156,0,9219
non-intervention--0051,6,145,37,8,84,303,84,97,68,29,27,68,11,122,19,127,662,109,177,0,9042
non-intervention--0051,7,130,40,5,106,335,90,94,71,39,21,57,13,138,17,133,613,101,212,0,8830
non-intervention--0051,8,153,38,6,97,300,100,105,64,36,18,68,8,142,21,145,552,92,204,0,8626
non-intervention--0051,9,127,40,4,106,262,98,92,50,31,25,48,13,128,16,129,392,83,212,0,8414
non-intervention--0051,10,137,38,10,104,234,105,95,67,35,26,35,19,158,11,132,362,97,260,0,8154
non-intervention--0051,11,108,49,9,103,238,77,105,58,35,39,43,8,131,22,121,325,84,286,0,7868
non-intervention--0051,12,111,53,10,118,219,92,100,63,39,45,42,16,139,22,102,261,91,263,0,7605
non-intervention--0051,13,136,41,13,119,213,108,99,62,36,35,51,13,127,25,118,225,93,305,0,7300
non-intervention--0051,14,138,48,6,100,195,101,109,67,27,41,56,19,138,13,113,203,78,293,0,7007
non-intervention--0051,15,118,45,4,122,181,105,89,65,36,44,52,13,128,31,142,165,56,295,0,6712
non-intervention--0051,16,120,44,9,115,171,96,93,54,34,38,40,8,134,32,114,149,85,295,0,6417
non-intervention--0051,17,131,42,8,97,132,94,99,51,32,44,51,27,114,30,103,134,88,296,0,6121
non-intervention--0051,18,102,51,9,104,171,87,105,59,37,41,39,13,110,26,76,106,81,318,0,5803
non-intervention--0051,19,116,48,7,128,157,93,101,62,31,45,53,22,119,30,97,101,77,369,0,5434
non-intervention--0051,20,114,49,6,128,127,105,99,51,27,61,45,19,130,25,95,85,72,332,0,5102
non-intervention--0051,21,131,47,8,111,127,66,106,53,33,54,46,22,124,34,104,66,80,354,0,4748
non-intervention--0051,22,106,54,7,123,131,82,88,52,36,54,40,16,89,29,90,70,77,379,0,4369
non-intervention--0051,23,105,47,6,121,97,82,94,58,42,60,31,24,104,34,94,55,73,364,0,4005
non-intervention--0051,24,120,56,11,121,111,84,127,46,29,68,39,17,90,35,106,51,69,354,0,3651
non-intervention--0051,25,107,45,13,138,89,86,70,58,26,59,48,22,80,39,90,47,60,331,0,3320
non-intervention--0051,26,131,49,11,108,91,90,90,67,35,60,43,19,95,39,99,33,65,338,0,2982
non-intervention--0051,27,95,63,12,128,81,88,100,54,31,60,38,18,82,46,98,31,56,297,0,2685
non-intervention--0051,28,106,51,12,109,77,83,87,61,47,47,42,18,72,35,99,23,73,324,0,2361
non-intervention--0051,29,99,50,5,98,61,81,83,47,35,57,30,15,83,29,109,20,57,315,0,2046
non-intervention--0051,30,95,54,9,78,55,85,108,59,33,61,38,21,96,30,92,22,65,263,0,1783
non-intervention--0051,31,98,40,13,119,66,76,102,51,33,77,31,19,78,38,91,13,60,252,0,1531
non-intervention--0051,32,91,54,7,95,46,79,75,50,28,44,36,17,60,32,85,6,61,220,0,1311
non-intervention--0051,33,101,50,7,107,61,72,90,57,52,80,28,20,74,35,83,13,64,194,0,1117
non-intervention--0051,34,105,47,8,103,50,54,85,57,31,64,25,27,59,36,71,14,64,183,0,934
non-intervention--0051,35,71,48,10,100,39,74,82,48,47,62,36,26,54,45,88,5,47,172,0,762
non-intervention--0051,36,102,48,9,89,56,70,85,49,36,57,34,26,64,35,86,5,38,145,0,617
non-intervention--0051,37,78,50,14,81,44,44,66,50,30,55,25,19,57,38,78,6,42,120,0,497
non-intervention--0051,38,100,39,8,81,31,56,78,40,30,70,30,27,60,35,93,1,49,112,0,385
non-intervention--0051,39,100,58,9,88,34,66,82,53,26,57,27,25,44,47,87,7,64,385,0,0
non-intervention--0045,1,169,16,6,58,366,43,84,86,34,8,57,3,65,14,110,1033,103,185,0,9815
non-intervention--0045,2,170,23,3,66,319,49,57,96,39,5,59,2,56,13,96,951,99,166,0,9649
non-intervention--0045,3,129,40,6,76,375,81,68,60,34,9,60,5,102,14,117,951,120,177,0,9472
non-intervention--0045,4,126,33,5,68,328,78,81,60,42,17,51,6,99,12,112,809,82,174,0,9298
non-intervention--0045,5,123,39,5,101,333,80,97,81,41,15,49,13,107,15,116,741,107,175,0,9123
non-intervention--0045,6,128,44,3,78,307,72,76,75,38,15,48,7,112,19,129,719,86,198,0,8925
non-intervention--0045,7,135,54,9,95,308,94,96,65,38,22,53,9,111,18,110,537,112,197,0,8728
non-intervention--0045,8,116,50,5,105,283,88,97,60,31,28,46,9,136,19,121,562,100,199,0,8529
non-intervention--0045,9,143,37,5,110,258,80,101,61,41,24,53,10,140,9,105,472,77,237,0,8292
non-intervention--0045,10,107,35,5,111,256,97,110,60,41,18,49,15,138,29,121,364,80,247,0,8045
non-intervention--0045,11,115,43,7,115,214,102,100,61,37,41,53,13,119,21,129,323,75,268,0,7777
non-intervention--0045,12,127,50,8,103,227,98,94,60,35,40,38,12,136,17,118,271,81,258,0,7519
non-intervention--0045,13,120,46,5,118,214,109,95,52,23,38,42,18,135,16,111,262,95,267,0,7252
non-intervention--0045,14,116,47,10,121,184,95,90,66,36,50,53,16,138,20,118,180,79,272,0,6980
non-intervention--0045,15,127,39,11,109,175,85,94,55,30,51,53,15,150,18,104,209,90,267,0,6713
non-intervention--0045,16,89,58,15,115,173,95,78,50,40,43,36,26,113,24,97,147,75,304,0,6409
non-intervention--0045,17,123,37,12,133,181,92,101,50,42,53,47,20,117,24,102,121,75,355,0,6054
non-intervention--0045,18,107,44,10,111,167,92,103,56,35,52,49,20,119,19,95,106,81,304,0,5750
non-intervention--0045,19,112,52,7,134,131,81,100,69,29,42,60,12,114,28,104,98,60,332,0,5418
non-intervention--0045,20,115,47,6,102,139,85,120,59,31,48,53,22,127,24,100,85,81,318,0,5100
non-intervention--0045,21,121,52,6,123,128,79,111,52,34,54,39,21,84,25,116,57,79,358,0,4742
non-intervention--0045,22,124,42,5,107,121,84,100,54,38,59,39,12,136,31,98,51,99,348,0,4394
non-intervention--0045,23,112,61,9,119,107,80,100,68,35,63,39,21,106,42,104,49,60,358,0,4036
non-intervention--0045,24,102,57,7,117,90,106,92,60,35,57,38,20,108,28,94,50,65,350,0,3686
non-intervention--0045,25,113,50,9,107,90,97,75,55,40,57,46,17,89,25,86,36,62,339,0,3347
non-intervention--0045,26,89,58,13,116,91,89,87,62,40,55,44,22,106,25,105,35,75,330,0,3017
non-intervention--0045,27,102,48,8,124,79,82,106,54,26,55,41,22,91,38,84,30,64,332,0,2685
non-intervention--0045,28,98,49,9,88,81,75,88,49,40,59,43,21,89,31,89,15,57,301,0,2384
non-intervention--0045,29,98,52,8,116,76,73,91,57,28,66,41,12,78,32,102,18,63,293,0,2091
non-intervention--0045,30,104,54,10,113,64,69,73,46,25,59,35,26,80,25,78,18,59,282,0,1809
non-intervention--0045,31,107,47,5,105,55,73,91,47,25,54,36,21,74,37,102,11,63,263,0,1546
non-intervention--0045,32,94,48,12,92,72,98,96,51,48,69,22,22,82,35,84,15,68,219,0,1327
non-intervention--0045,33,96,60,7,103,61,67,85,40,34,54,27,28,57,36,83,9,58,218,0,1109
non-intervention--0045,34,111,56,11,83,69,68,85,42,40,53,27,22,61,45,89,10,61,172,0,937
non-intervention--0045,35,114,46,14,100,39,75,81,53,29,59,34,19,76,41,74,3,69,173,0,764
non-intervention--0045,36,84,55,8,81,35,57,71,47,30,61,26,15,71,39,79,6,48,144,0,620
non-intervention--0045,37,97,39,11,81,43,72,89,53,30,48,27,33,65,50,68,2,37,136,0,484
non-intervention--0045,38,82,55,11,87,28,51,84,34,38,43,19,13,63,40,77,5,44,110,0,374
non-intervention--0045,39,93,54,7,83,18,61,78,38,33,66,23,25,46,32,92,3,55,374,0,0
non-intervention--0092,1,141,26,4,65,347,51,88,87,24,8,65,2,68,8,126,1060,111,160,0,9840
non-intervention--0092,2,160,31,1,55,327,58,67,77,35,5,53,1,60,17,72,935,100,156,0,9684
non-intervention--0092,3,140,32,6,74,382,86,75,65,27,10,52,11,89,15,144,1015,97,169,0,9515
non-intervention--0092,4,147,37,3,77,330,65,90,75,33,10,47,5,92,19,148,826,106,189,0,9326
non-intervention--0092,5,118,40,2,92,342,85,93,66,28,14,51,6,107,11,117,801,74,202,0,9124
non-intervention--0092,6,132,38,4,80,306,97,104,63,31,15,58,10,112,20,117,639,116,191,0,8933
non-intervention--0092,7,108,51,5,90,288,91,88,58,41,34,70,12,114,16,116,568,82,215,0,8718
non-intervention--0092,8,126,43,4,96,286,88,77,69,36,24,64,6,138,14,110,501,72,202,0,8516
non-intervention--0092,9,111,46,5,110,273,96,84,66,36,32,50,8,152,24,109,463,78,232,0,8284
non-intervention--0092,10,150,43,6,109,267,81,115,62,36,28,52,13,140,16,110,413,105,242,0,8042
non-intervention--0092,11,129,53,6,122,250,107,91,56,32,30,60,15,122,28,98,316,77,238,0,7804
non-intervention--0092,12,105,51,9,106,228,94,91,65,43,26,42,11,130,20,105,280,92,273,0,7531
non-intervention--0092,13,112,44,11,122,219,102,99,55,35,39,43,17,140,25,78,226,93,273,0,7258
non-intervention--0092,14,135,45,3,115,190,89,93,73,43,35,42,17,122,17,109,198,85,297,0,6961
non-intervention--0092,15,105,52,8,121,177,88,79,48,35,42,47,14,114,21,112,166,80,307,0,6654
non-intervention--0092,16,123,46,6,105,190,89,111,59,35,50,44,14,149,16,107,146,69,307,0,6347
non-intervention--0092,17,120,48,6,107,196,102,94,44,43,50,57,18,122,34,111,120,86,342,0,6005
non-intervention--0092,18,110,45,12,119,144,98,86,56,51,49,58,15,128,23,103,99,87,306,0,5699
non-intervention--0092,19,110,59,3,111,134,81,103,44,43,51,56,13,141,30,87,105,73,330,0,5369
non-intervention--0092,20,126,43,9,112,134,78,96,54,35,50,33,18,107,30,114,82,71,344,0,5025
non-intervention--0092,21,102,44,6,110,130,92,86,70,50,60,43,21,113,28,105,99,77,352,0,4673
non-intervention--0092,22,97,49,13,123,107,83,88,45,26,53,29,17,103,38,100,61,65,349,0,4324
non-intervention--0092,23,104,52,8,128,107,89,95,56,41,61,51,16,107,32,103,51,73,355,0,3969
non-intervention--0092,24,121,45,6,100,107,68,96,67,39,54,38,20,83,28,118,49,68,314,0,3655
non-intervention--0092,25,112,47,3,123,98,87,87,49,38,64,45,21,110,32,90,37,59,350,0,3305
non-intervention--0092,26,101,51,9,109,82,94,107,64,26,71,35,21,98,28,99,21,67,325,0,2980
non-intervention--0092,27,101,58,4,106,77,89,75,52,39,52,32,20,93,36,88,29,74,302,0,2678
non-intervention--0092,28,98,39,10,107,85,77,87,51,44,57,37,28,91,40,71,33,61,304,0,2374
non-intervention--0092,29,85,48,12,96,72,81,73,50,38,60,34,26,89,49,92,15,70,308,0,2066
non-intervention--0092,30,96,55,7,102,66,67,89,40,35,54,43,21,86,36,85,20,68,268,0,1798
non-intervention--0092,31,77,54,11,109,59,72,96,47,29,62,31,23,68,36,97,14,58,248,0,1550
non-intervention--0092,32,104,61,6,111,61,68,79,60,43,77,35,23,70,34,95,14,51,253,0,1297
non-intervention--0092,33,92,50,10,112,55,72,95,62,31,66,28,25,61,45,73,10,63,200,0,1097
non-intervention--0092,34,91,43,12,105,38,52,89,51,40,54,21,34,66,26,81,17,57,191,0,906
non-intervention--0092,35,106,52,9,114,50,62,74,43,49,62,28,25,78,46,83,4,46,168,0,738
non-intervention--0092,36,91,47,11,95,43,71,79,45,28,46,29,26,61,41,81,3,47,148,0,590
non-intervention--0092,37,79,58,12,96,35,62,92,51,31,47,26,24,54,36,79,8,39,120,0,470
non-intervention--0092,38,89,52,6,68,31,57,67,45,34,72,33,16,48,28,89,3,53,94,0,376
non-intervention--0092,39,74,30,10,73,32,50,61,47,29,45,23,31,56,33,51,3,47,376,0,0
non-intervention--0086,1,160,30,4,52,319,60,62,88,27,7,68,3,72,12,133,1009,94,157,0,9843
non-intervention--0086,2,138,29,1,58,299,68,80,86,31,4,66,3,67,9,117,913,108,169,0,9674
non-intervention--0086,3,146,35,2,99,388,71,107,80,26,12,55,4,112,13,133,1018,107,173,0,9501
non-intervention--0086,4,155,41,4,88,339,73,87,75,25,13,56,7,93,8,126,854,104,194,0,9307
non-intervention--0086,5,129,36,8,90,324,96,93,75,32,14,56,6,131,13,129,725,92,161,0,9146
non-intervention--0086,6,144,33,4,75,303,88,98,75,33,24,60,4,98,15,124,677,88,188,0,8958
non-intervention--0086,7,126,47,3,99,314,84,97,57,26,23,62,10,134,15,118,597,95,194,0,8764
non-intervention--0086,8,120,39,8,92,279,90,97,72,40,23,50,6,112,17,134,523,115,202,0,8562
non-intervention--0086,9,130,41,6,114,240,118,98,50,32,32,34,12,137,24,145,419,94,241,0,8321
non-intervention--0086,10,119,45,7,106,241,103,75,64,42,38,56,13,141,23,105,373,71,221,0,8100
non-intervention--0086,11,132,43,5,101,232,92,106,50,41,38,50,15,127,17,117,346,86,271,0,7829
non-intervention--0086,12,128,52,4,106,232,94,87,79,37,35,62,6,125,28,143,259,77,250,0,7579
non-intervention--0086,13,117,41,5,106,211,87,95,59,31,43,48,15,146,17,133,245,82,266,0,7313
non-intervention--0086,14,119,50,12,105,195,89,110,60,28,54,44,20,118,28,117,211,89,331,0,6982
non-intervention--0086,15,114,50,6,130,194,97,104,59,24,51,46,15,121,24,116,164,80,285,0,6697
non-intervention--0086,16,109,48,9,115,195,86,99,58,49,51,48,17,132,19,117,137,72,316,0,6381
non-intervention--0086,17,116,52,6,122,152,93,102,51,35,50,49,20,142,31,108,135,86,322,0,6059
non-intervention--0086,18,118,47,6,104,161,96,107,56,40,41,38,26,122,32,101,124,72,315,0,5744
non-intervention--0086,19,120,62,8,112,130,86,91,53,40,63,32,14,114,17,92,101,84,349,0,5395
non-intervention--0086,20,126,49,5,105,142,78,101,55,38,53,40,24,109,29,100,97,81,374,0,5021
non-intervention--0086,21,130,50,5,108,135,84,96,58,31,51,45,21,121,44,98,66,65,345,0,4676
non-intervention--0086,22,102,54,13,124,121,91,88,62,41,58,38,21,126,31,100,64,79,359,0,4317
non-intervention--0086,23,118,58,12,119,109,92,86,34,40,51,42,22,122,20,92,46,57,349,0,3968
non-intervention--0086,24,107,55,7,103,92,102,98,44,42,54,50,15,95,31,98,46,80,346,0,3622
non-intervention--0086,25,109,35,4,129,94,88,106,55,33,50,38,25,109,43,106,44,77,370,0,3252
non-intervention--0086,26,102,51,4,119,91,91,97,47,34,62,44,19,101,37,137,40,69,310,0,2942
non-intervention--0086,27,105,59,9,114,82,89,82,41,36,75,44,22,109,41,92,27,52,312,0,2630
non-intervention--0086,28,84,45,8,93,91,74,104,55,28,51,45,14,92,37,90,27,68,279,0,2351
non-intervention--0086,29,74,50,3,109,75,70,87,60,34,59,35,27,65,36,99,19,66,298,0,2053
non-intervention--0086,30,97,50,11,111,59,75,88,41,25,57,32,14,74,30,97,20,66,268,0,1785
non-intervention--0086,31,98,38,14,110,59,76,70,40,30,61,38,23,64,38,93,18,58,275,0,1510
non-intervention--0086,32,85,56,7,109,62,77,71,42,25,52,44,14,68,44,84,9,46,195,0,1315
non-intervention--0086,33,90,53,11,114,55,75,100,48,36,51,34,18,66,47,97,15,56,211,0,1104
non-intervention--0086,34,90,47,11,106,59,82,81,56,40,51,40,17,71,44,90,4,52,185,0,919
non-intervention--0086,35,98,50,9,90,46,57,80,41,37,60,24,33,54,33,69,9,68,166,0,753
non-intervention--0086,36,101,38,8,96,44,62,72,61,38,60,35,26,79,32,79,8,50,143,0,610
non-intervention--0086,37,85,50,6,96,41,56,93,48,31,67,23,20,55,43,65,4,65,123,0,487
non-intervention--0086,38,89,41,13,75,34,75,77,40,42,49,24,19,55,35,79,8,49,96,0,391
non-intervention--0086,39,83,33,13,80,31,64,62,41,36,71,30,20,45,47,75,6,43,391,0,0
intervention--0006,1,131,20,1,43,226,51,66,87,28,5,54,4,67,13,87,903,78,149,1,9851
intervention--0006,2,122,19,2,50,229,45,67,74,18,3,53,4,59,12,99,814,95,110,1,9741
intervention--0006,3,125,43,4,70,289,70,87,68,22,7,46,2,91,16,118,970,98,155,1,9586
intervention--0006,4,124,31,5,61,289,81,73,71,34,9,51,4,80,10,108,812,82,157,1,9429
intervention--0006,5,134,32,4,90,299,87,80,69,40,15,55,5,131,16,97,726,88,197,1,9232
intervention--0006,6,107,45,2,76,268,88,79,56,40,14,42,14,121,13,99,688,79,173,1,9059
intervention--0006,7,116,43,5,80,252,93,95,49,39,16,58,11,126,18,116,635,75,173,1,8886
intervention--0006,8,137,30,2,75,248,76,80,46,33,19,45,10,118,10,110,518,78,194,1,8692
intervention--0006,9,116,37,5,79,258,95,93,53,30,30,70,11,133,17,98,473,90,189,1,8503
intervention--0006,10,112,39,6,67,257,100,85,60,31,30,44,13,122,17,117,393,80,230,1,8273
intervention--0006,11,116,39,6,109,226,65,91,64,31,34,46,16,114,20,118,347,81,217,1,8056
intervention--0006,12,125,54,4,83,218,83,94,64,23,23,49,10,121,16,101,298,65,251,1,7805
intervention--0006,13,113,44,6,94,219,77,94,59,32,41,41,12,125,28,112,255,66,266,1,7539
intervention--0006,14,101,46,4,80,218,90,84,52,34,41,44,12,119,23,107,229,70,293,1,7246
intervention--0006,15,131,29,10,90,178,97,84,55,31,37,52,8,121,33,103,187,68,303,1,6943
intervention--0006,16,106,47,4,94,189,92,110,51,33,39,41,15,108,23,101,164,68,303,1,6640
intervention--0006,17,98,49,9,101,184,92,102,52,34,35,38,14,147,24,99,148,75,280,1,6360
intervention--0006,18,102,57,4,85,172,94,105,49,35,38,43,19,134,25,85,127,73,331,1,6029
intervention--0006,19,100,47,5,128,140,89,102,48,39,47,49,17,141,29,94,104,70,315,1,5714
intervention--0006,20,117,58,9,97,150,81,85,54,32,47,44,10,117,28,99,97,62,371,1,5343
intervention--0006,21,114,50,7,111,135,87,113,53,32,57,61,27,99,29,92,80,70,366,1,4977
intervention--0006,22,138,48,7,99,134,86,79,56,36,51,37,19,121,35,106,87,78,358,1,4619
intervention--0006,23,100,56,4,108,112,93,105,64,36,56,35,11,105,28,94,61,76,340,1,4279
intervention--0006,24,121,47,6,110,137,80,96,51,36,42,44,24,108,30,91,39,80,324,1,3955
intervention--0006,25,96,45,8,123,123,86,107,38,35,60,50,22,96,41,88,47,71,356,1,3599
intervention--0006,26,112,58,7,106,81,86,92,53,42,57,32,23,117,32,93,36,70,321,1,3278
intervention--0006,27,105,46,8,121,121,86,81,48,39,64,41,19,93,25,92,29,58,321,1,2957
intervention--0006,28,101,40,7,97,75,76,101,51,33,63,37,19,87,37,78,31,60,328,1,2629
intervention--0006,29,94,40,5,97,76,82,87,46,33,45,27,24,79,36,80,16,59,322,1,2307
intervention--0006,30,95,50,12,87,94,77,95,53,32,58,36,20,79,29,96,24,75,300,1,2007
intervention--0006,31,120,46,8,108,93,69,89,41,31,53,22,19,85,41,99,20,57,259,1,1748
intervention--0006,32,96,59,5,100,58,71,87,63,39,46,32,22,90,36,81,20,69,220,1,1528
intervention--0006,33,101,53,9,98,75,81,93,41,37,49,36,26,73,39,80,13,41,230,1,1298
intervention--0006,34,101,53,4,91,56,69,65,60,41,52,26,26,78,32,82,7,51,196,1,1102
