group,step,hypoglycemia_medical,hypoglycemia_any,amputation,macroalbuminuria,microalbuminuria,blindness,ulcer,mi,stroke,chf,angina,dialysis,egfr_60,egfr_30,revasc,neurop,laser_retina,death,count_surviving
non-intervention--0078,1,160,27,4,62,362,47,82,77,39,5,51,1,71,13,102,1013,105,162,9838
non-intervention--0078,2,325,54,8,128,686,99,171,150,73,11,111,2,128,26,198,1943,228,345,9655
non-intervention--0078,3,474,98,12,204,1035,185,266,217,97,24,189,12,220,43,327,2933,339,520,9480
non-intervention--0078,4,618,151,16,299,1394,268,362,302,135,37,259,16,325,59,463,3761,436,709,9291
non-intervention--0078,5,749,183,24,390,1731,359,456,368,172,62,310,25,463,75,595,4582,553,889,9111
non-intervention--0078,6,886,219,30,489,2042,457,551,422,212,71,370,34,571,89,704,5251,638,1074,8926
non-intervention--0078,7,1033,268,39,582,2348,549,653,477,248,101,423,42,700,104,822,5826,729,1285,8715
non-intervention--0078,8,1167,325,41,685,2648,641,748,546,283,125,472,47,830,129,972,6346,823,1530,8470
non-intervention--0078,9,1300,370,47,788,2912,728,829,601,318,150,524,62,960,153,1083,6801,922,1754,8246
non-intervention--0078,10,1452,419,55,875,3150,826,920,657,348,177,584,73,1088,169,1192,7149,989,1996,8004
non-intervention--0078,11,1573,464,61,996,3390,906,1022,716,397,205,644,95,1213,185,1298,7478,1072,2231,7769
non-intervention--0078,12,1691,505,71,1101,3634,988,1126,774,433,237,683,108,1355,209,1397,7747,1143,2479,7521
non-intervention--0078,13,1791,552,84,1203,3837,1076,1224,831,477,275,730,130,1511,226,1501,8004,1217,2772,7228
non-intervention--0078,14,1920,600,93,1327,4039,1155,1334,892,518,314,775,143,1652,243,1612,8237,1298,3066,6934
non-intervention--0078,15,2039,649,99,1431,4206,1244,1425,954,557,353,823,158,1763,267,1707,8405,1369,3344,6656
non-intervention--0078,16,2156,705,103,1547,4369,1334,1507,1008,593,400,869,176,1888,285,1810,8550,1445,3635,6365
non-intervention--0078,17,2270,769,109,1674,4536,1422,1605,1068,636,464,924,201,1986,314,1919,8655,1524,3983,6017
non-intervention--0078,18,2383,822,117,1793,4702,1510,1698,1116,678,511,979,221,2104,333,2044,8763,1592,4322,5678
non-intervention--0078,19,2492,882,122,1921,4840,1607,1799,1172,724,554,1021,235,2215,359,2155,8851,1672,4666,5334
non-intervention--0078,20,2605,941,132,2036,4981,1682,1895,1237,763,597,1065,250,2330,400,2258,8926,1752,5001,4999
non-intervention--0078,21,2706,999,144,2159,5095,1779,1984,1299,808,647,1108,274,2452,433,2357,9005,1822,5376,4624
non-intervention--0078,22,2835,1049,155,2269,5206,1871,2090,1368,844,705,1145,295,2553,462,2454,9052,1916,5684,4316
non-intervention--0078,23,2952,1105,162,2377,5305,1956,2204,1425,884,755,1188,320,2683,488,2541,9104,2001,6041,3959
non-intervention--0078,24,3044,1150,170,2493,5412,2056,2314,1472,917,824,1230,340,2788,519,2649,9150,2059,6359,3641
non-intervention--0078,25,3140,1195,179,2596,5503,2130,2413,1527,962,891,1273,362,2905,553,2741,9191,2120,6740,3260
non-intervention--0078,26,3273,1256,189,2694,5601,2216,2522,1576,995,948,1318,388,3008,592,2847,9223,2185,7056,2944
non-intervention--0078,27,3385,1319,196,2814,5685,2304,2617,1615,1031,1009,1361,415,3093,626,2946,9255,2242,7372,2628
non-intervention--0078,28,3488,1368,207,2925,5766,2373,2709,1675,1084,1065,1385,442,3189,665,3042,9282,2306,7712,2288
non-intervention--0078,29,3584,1437,216,3047,5826,2447,2779,1724,1117,1118,1419,463,3273,697,3117,9297,2360,7973,2027
non-intervention--0078,30,3667,1490,225,3141,5887,2532,2864,1794,1160,1178,1456,488,3345,732,3213,9316,2416,8239,1761
non-intervention--0078,31,3766,1541,230,3248,5946,2606,2957,1845,1195,1250,1493,513,3405,767,3283,9323,2486,8493,1507
non-intervention--0078,32,3860,1599,236,3360,6007,2665,3044,1893,1221,1317,1533,540,3483,795,3378,9341,2542,8758,1242
non-intervention--0078,33,3946,1652,244,3442,6047,2739,3141,1953,1256,1379,1569,564,3560,837,3456,9356,2607,8962,1038
non-intervention--0078,34,4048,1705,254,3525,6096,2817,3238,1995,1296,1438,1599,581,3633,872,3548,9365,2678,9132,868
non-intervention--0078,35,4149,1734,269,3612,6133,2881,3306,2040,1342,1496,1624,597,3692,917,3623,9370,2733,9286,714
non-intervention--0078,36,4243,1790,277,3692,6176,2946,3392,2079,1378,1558,1659,617,3758,957,3710,9377,2779,9431,569
non-intervention--0078,37,4336,1828,288,3793,6208,3022,3465,2123,1411,1616,1689,645,3815,991,3784,9384,2849,9549,451
non-intervention--0078,38,4428,1876,296,3875,6233,3095,3542,2161,1438,1682,1721,671,3859,1029,3852,9389,2888,9647,353
non-intervention--0078,39,4508,1916,300,3949,6271,3139,3614,2202,1471,1738,1737,694,3921,1067,3930,9392,2947,10000,0
non-intervention--0079,1,153,30,3,60,349,63,71,80,26,7,68,2,75,7,108,982,91,154,9846
non-intervention--0079,2,312,57,5,121,661,113,156,155,50,14,138,7,129,17,206,1916,197,333,9667
non-intervention--0079,3,467,101,12,190,1022,196,249,233,88,27,200,12,223,28,324,2897,281,509,9491
non-intervention--0079,4,608,135,16,301,1363,277,326,310,133,33,270,21,326,42,429,3747,401,689,9311
non-intervention--0079,5,732,169,23,372,1700,348,414,376,166,53,334,27,423,48,555,4531,491,870,9130
non-intervention--0079,6,875,222,24,455,2033,433,507,423,210,68,391,36,519,61,671,5208,593,1032,8968
non-intervention--0079,7,1004,264,33,567,2321,526,582,485,244,93,450,46,637,80,780,5788,702,1230,8770
non-intervention--0079,8,1137,303,41,660,2609,606,683,543,278,115,508,56,769,95,915,6282,794,1443,8557
non-intervention--0079,9,1247,350,43,753,2859,703,782,615,312,141,555,71,903,117,1039,6684,882,1675,8325
non-intervention--0079,10,1371,401,48,859,3102,814,868,670,360,161,604,84,1031,138,1142,7091,965,1914,8086
non-intervention--0079,11,1487,443,58,987,3346,913,959,721,405,193,651,95,1162,154,1264,7400,1047,2159,7841
non-intervention--0079,12,1634,490,72,1093,3579,988,1056,787,441,217,705,104,1304,188,1385,7656,1134,2426,7574
non-intervention--0079,13,1749,537,76,1220,3766,1080,1145,842,491,248,752,123,1448,205,1478,7919,1213,2709,7291
non-intervention--0079,14,1840,584,83,1344,3954,1183,1255,906,531,285,796,134,1570,227,1577,8130,1299,3005,6995
non-intervention--0079,15,1953,634,86,1448,4152,1276,1336,962,560,330,840,149,1671,245,1678,8298,1391,3325,6675
non-intervention--0079,16,2058,683,93,1560,4332,1370,1421,1023,593,372,885,165,1797,277,1770,8447,1464,3637,6363
non-intervention--0079,17,2183,726,98,1685,4481,1453,1521,1092,626,417,929,180,1919,310,1889,8584,1543,3924,6076
non-intervention--0079,18,2299,786,103,1805,4639,1529,1613,1157,670,468,977,201,2047,329,1990,8714,1618,4258,5742
non-intervention--0079,19,2411,845,110,1920,4802,1618,1731,1236,711,518,1017,213,2179,351,2078,8805,1699,4609,5391
non-intervention--0079,20,2521,903,115,2020,4946,1708,1856,1303,741,570,1047,229,2304,379,2171,8899,1763,4959,5041
non-intervention--0079,21,2626,954,127,2139,5058,1805,1939,1349,786,623,1087,250,2395,410,2261,8970,1834,5318,4682
non-intervention--0079,22,2749,1002,136,2255,5185,1882,2037,1403,828,666,1124,262,2514,435,2372,9024,1905,5664,4336
non-intervention--0079,23,2847,1055,145,2375,5300,1970,2125,1472,861,729,1167,281,2605,461,2466,9086,1983,6043,3957
non-intervention--0079,24,2978,1115,158,2481,5393,2063,2231,1525,902,805,1210,307,2711,505,2565,9131,2056,6363,3637
non-intervention--0079,25,3081,1157,165,2585,5472,2161,2313,1582,933,864,1248,329,2820,531,2664,9164,2123,6687,3313
non-intervention--0079,26,3170,1202,174,2707,5577,2239,2400,1641,978,927,1283,344,2911,565,2750,9208,2193,7020,2980
non-intervention--0079,27,3271,1255,185,2825,5662,2320,2495,1691,1013,981,1321,375,2994,608,2835,9239,2257,7342,2658
non-intervention--0079,28,3385,1301,190,2930,5740,2422,2587,1743,1051,1036,1359,397,3094,647,2938,9265,2317,7658,2342
non-intervention--0079,29,3484,1352,200,3044,5830,2491,2657,1793,1092,1107,1394,422,3180,689,3038,9283,2380,7952,2048
non-intervention--0079,30,3596,1409,213,3158,5906,2571,2740,1846,1126,1166,1432,447,3258,720,3152,9302,2458,8189,1811
non-intervention--0079,31,3675,1459,223,3256,5968,2647,2821,1903,1162,1233,1461,473,3331,758,3240,9318,2520,8461,1539
non-intervention--0079,32,3757,1502,231,3353,6030,2712,2907,1951,1193,1291,1489,493,3409,801,3319,9332,2576,8699,1301
non-intervention--0079,33,3852,1546,241,3448,6074,2797,2987,2000,1235,1361,1522,518,3481,850,3397,9339,2621,8904,1096
non-intervention--0079,34,3953,1592,248,3533,6117,2874,3072,2058,1274,1415,1557,538,3545,880,3474,9351,2673,9095,905
non-intervention--0079,35,4046,1655,258,3614,6159,2943,3158,2103,1303,1477,1587,571,3604,912,3558,9357,2722,9266,734
non-intervention--0079,36,4161,1700,265,3692,6199,3006,3246,2161,1328,1542,1622,600,3659,952,3632,9364,2773,9402,598
non-intervention--0079,37,4245,1758,272,3758,6229,3073,3334,2206,1358,1598,1643,622,3719,988,3703,9370,2833,9507,493
non-intervention--0079,38,4318,1817,279,3840,6264,3127,3413,2258,1394,1661,1670,659,3777,1017,3807,9377,2881,9608,392
non-intervention--0079,39,4397,1861,286,3907,6302,3176,3479,2310,1429,1718,1693,686,3827,1047,3881,9383,2918,10000,0
non-intervention--0051,1,158,20,2,63,343,72,87,85,25,3,59,3,64,5,119,1012,103,149,9851
non-intervention--0051,2,306,47,4,118,673,126,179,166,52,13,121,9,130,12,224,1935,197,294,9706
non-intervention--0051,3,449,79,7,200,1066,201,259,234,91,26,180,16,235,30,323,2927,307,447,9553
non-intervention--0051,4,602,118,11,288,1407,278,338,303,125,36,252,19,331,44,467,3833,412,625,9375
non-intervention--0051,5,751,149,15,378,1743,357,435,373,166,56,300,27,440,64,577,4658,510,781,9219
non-intervention--0051,6,896,186,23,462,2046,441,532,441,195,83,368,38,562,83,704,5320,619,958,9042
non-intervention--0051,7,1026,226,28,568,2381,531,626,512,234,104,425,51,700,100,837,5933,720,1170,8830
non-intervention--0051,8,1179,264,34,665,2681,631,731,576,270,122,493,59,842,121,982,6485,812,1374,8626
non-intervention--0051,9,1306,304,38,771,2943,729,823,626,301,147,541,72,970,137,1111,6877,895,1586,8414
non-intervention--0051,10,1443,342,48,875,3177,834,918,693,336,173,576,91,1128,148,1243,7239,992,1846,8154
non-intervention--0051,11,1551,391,57,978,3415,911,1023,751,371,212,619,99,1259,170,1364,7564,1076,2132,7868
non-intervention--0051,12,1662,444,67,1096,3634,1003,1123,814,410,257,661,115,1398,192,1466,7825,1167,2395,7605
non-intervention--0051,13,1798,485,80,1215,3847,1111,1222,876,446,292,712,128,1525,217,1584,8050,1260,2700,7300
non-intervention--0051,14,1936,533,86,1315,4042,1212,1331,943,473,333,768,147,1663,230,1697,8253,1338,2993,7007
non-intervention--0051,15,2054,578,90,1437,4223,1317,1420,1008,509,377,820,160,1791,261,1839,8418,1394,3288,6712
non-intervention--0051,16,2174,622,99,1552,4394,1413,1513,1062,543,415,860,168,1925,293,1953,8567,1479,3583,6417
non-intervention--0051,17,2305,664,107,1649,4526,1507,1612,1113,575,459,911,195,2039,323,2056,8701,1567,3879,6121
non-intervention--0051,18,2407,715,116,1753,4697,1594,1717,1172,612,500,950,208,2149,349,2132,8807,1648,4197,5803
non-intervention--0051,19,2523,763,123,1881,4854,1687,1818,1234,643,545,1003,230,2268,379,2229,8908,1725,4566,5434
non-intervention--0051,20,2637,812,129,2009,4981,1792,1917,1285,670,606,1048,249,2398,404,2324,8993,1797,4898,5102
non-intervention--0051,21,2768,859,137,2120,5108,1858,2023,1338,703,660,1094,271,2522,438,2428,9059,1877,5252,4748
non-intervention--0051,22,2874,913,144,2243,5239,1940,2111,1390,739,714,1134,287,2611,467,2518,9129,1954,5631,4369
non-intervention--0051,23,2979,960,150,2364,5336,2022,2205,1448,781,774,1165,311,2715,501,2612,9184,2027,5995,4005
non-intervention--0051,24,3099,1016,161,2485,5447,2106,2332,1494,810,842,1204,328,2805,536,2718,9235,2096,6349,3651
non-intervention--0051,25,3206,1061,174,2623,5536,2192,2402,1552,836,901,1252,350,2885,575,2808,9282,2156,6680,3320
non-intervention--0051,26,3337,1110,185,2731,5627,2282,2492,1619,871,961,1295,369,2980,614,2907,9315,2221,7018,2982
non-intervention--0051,27,3432,1173,197,2859,5708,2370,2592,1673,902,1021,1333,387,3062,660,3005,9346,2277,7315,2685
non-intervention--0051,28,3538,1224,209,2968,5785,2453,2679,1734,949,1068,1375,405,3134,695,3104,9369,2350,7639,2361
non-intervention--0051,29,3637,1274,214,3066,5846,2534,2762,1781,984,1125,1405,420,3217,724,3213,9389,2407,7954,2046
non-intervention--0051,30,3732,1328,223,3144,5901,2619,2870,1840,1017,1186,1443,441,3313,754,3305,9411,2472,8217,1783
non-intervention--0051,31,3830,1368,236,3263,5967,2695,2972,1891,1050,1263,1474,460,3391,792,3396,9424,2532,8469,1531
non-intervention--0051,32,3921,1422,243,3358,6013,2774,3047,1941,1078,1307,1510,477,3451,824,3481,9430,2593,8689,1311
non-intervention--0051,33,4022,1472,250,3465,6074,2846,3137,1998,1130,1387,1538,497,3525,859,3564,9443,2657,8883,1117
non-intervention--0051,34,4127,1519,258,3568,6124,2900,3222,2055,1161,1451,1563,524,3584,895,3635,9457,2721,9066,934
non-intervention--0051,35,4198,1567,268,3668,6163,2974,3304,2103,1208,1513,1599,550,3638,940,3723,9462,2768,9238,762
non-intervention--0051,36,4300,1615,277,3757,6219,3044,3389,2152,1244,1570,1633,576,3702,975,3809,9467,2806,9383,617
non-intervention--0051,37,4378,1665,291,3838,6263,3088,3455,2202,1274,1625,1658,595,3759,1013,3887,9473,2848,9503,497
non-intervention--0051,38,4478,1704,299,3919,6294,3144,3533,2242,1304,1695,1688,622,3819,1048,3980,9474,2897,9615,385
non-intervention--0051,39,4578,1762,308,4007,6328,3210,3615,2295,1330,1752,1715,647,3863,1095,4067,9481,2961,10000,0
non-intervention--0045,1,169,16,6,58,366,43,84,86,34,8,57,3,65,14,110,1033,103,185,9815
non-intervention--0045,2,339,39,9,124,685,92,141,182,73,13,116,5,121,27,206,1984,202,351,9649
non-intervention--0045,3,468,79,15,200,1060,173,209,242,107,22,176,10,223,41,323,2935,322,528,9472
non-intervention--0045,4,594,112,20,268,1388,251,290,302,149,39,227,16,322,53,435,3744,404,702,9298
non-intervention--0045,5,717,151,25,369,1721,331,387,383,190,54,276,29,429,68,551,4485,511,877,9123
non-intervention--0045,6,845,195,28,447,2028,403,463,458,228,69,324,36,541,87,680,5204,597,1075,8925
non-intervention--0045,7,980,249,37,542,2336,497,559,523,266,91,377,45,652,105,790,5741,709,1272,8728
non-intervention--0045,8,1096,299,42,647,2619,585,656,583,297,119,423,54,788,124,911,6303,809,1471,8529
non-intervention--0045,9,1239,336,47,757,2877,665,757,644,338,143,476,64,928,133,1016,6775,886,1708,8292
non-intervention--0045,10,1346,371,52,868,3133,762,867,704,379,161,525,79,1066,162,1137,7139,966,1955,8045
non-intervention--0045,11,1461,414,59,983,3347,864,967,765,416,202,578,92,1185,183,1266,7462,1041,2223,7777
non-intervention--0045,12,1588,464,67,1086,3574,962,1061,825,451,242,616,104,1321,200,1384,7733,1122,2481,7519
non-intervention--0045,13,1708,510,72,1204,3788,1071,1156,877,474,280,658,122,1456,216,1495,7995,1217,2748,7252
non-intervention--0045,14,1824,557,82,1325,3972,1166,1246,943,510,330,711,138,1594,236,1613,8175,1296,3020,6980
non-intervention--0045,15,1951,596,93,1434,4147,1251,1340,998,540,381,764,153,1744,254,1717,8384,1386,3287,6713
non-intervention--0045,16,2040,654,108,1549,4320,1346,1418,1048,580,424,800,179,1857,278,1814,8531,1461,3591,6409
non-intervention--0045,17,2163,691,120,1682,4501,1438,1519,1098,622,477,847,199,1974,302,1916,8652,1536,3946,6054
non-intervention--0045,18,2270,735,130,1793,4668,1530,1622,1154,657,529,896,219,2093,321,2011,8758,1617,4250,5750
non-intervention--0045,19,2382,787,137,1927,4799,1611,1722,1223,686,571,956,231,2207,349,2115,8856,1677,4582,5418
non-intervention--0045,20,2497,834,143,2029,4938,1696,1842,1282,717,619,1009,253,2334,373,2215,8941,1758,4900,5100
non-intervention--0045,21,2618,886,149,2152,5066,1775,1953,1334,751,673,1048,274,2418,398,2331,8998,1837,5258,4742
non-intervention--0045,22,2742,928,154,2259,5187,1859,2053,1388,789,732,1087,286,2554,429,2429,9049,1936,5606,4394
non-intervention--0045,23,2854,989,163,2378,5294,1939,2153,1456,824,795,1126,307,2660,471,2533,9098,1996,5964,4036
non-intervention--0045,24,2956,1046,170,2495,5384,2045,2245,1516,859,852,1164,327,2768,499,2627,9148,2061,6314,3686
non-intervention--0045,25,3069,1096,179,2602,5474,2142,2320,1571,899,909,1210,344,2857,524,2713,9184,2123,6653,3347
non-intervention--0045,26,3158,1154,192,2718,5565,2231,2407,1633,939,964,1254,366,2963,549,2818,9219,2198,6983,3017
non-intervention--0045,27,3260,1202,200,2842,5644,2313,2513,1687,965,1019,1295,388,3054,587,2902,9249,2262,7315,2685
non-intervention--0045,28,3358,1251,209,2930,5725,2388,2601,1736,1005,1078,1338,409,3143,618,2991,9264,2319,7616,2384
non-intervention--0045,29,3456,1303,217,3046,5801,2461,2692,1793,1033,1144,1379,421,3221,650,3093,9282,2382,7909,2091
non-intervention--0045,30,3560,1357,227,3159,5865,2530,2765,1839,1058,1203,1414,447,3301,675,3171,9300,2441,8191,1809
non-intervention--0045,31,3667,1404,232,3264,5920,2603,2856,1886,1083,1257,1450,468,3375,712,3273,9311,2504,8454,1546
non-intervention--0045,32,3761,1452,244,3356,5992,2701,2952,1937,1131,1326,1472,490,3457,747,3357,9326,2572,8673,1327
non-intervention--0045,33,3857,1512,251,3459,6053,2768,3037,1977,1165,1380,1499,518,3514,783,3440,9335,2630,8891,1109
non-intervention--0045,34,3968,1568,262,3542,6122,2836,3122,2019,1205,1433,1526,540,3575,828,3529,9345,2691,9063,937
non-intervention--0045,35,4082,1614,276,3642,6161,2911,3203,2072,1234,1492,1560,559,3651,869,3603,9348,2760,9236,764
non-intervention--0045,36,4166,1669,284,3723,6196,2968,3274,2119,1264,1553,1586,574,3722,908,3682,9354,2808,9380,620
non-intervention--0045,37,4263,1708,295,3804,6239,3040,3363,2172,1294,1601,1613,607,3787,958,3750,9356,2845,9516,484
non-intervention--0045,38,4345,1763,306,3891,6267,3091,3447,2206,1332,1644,1632,620,3850,998,3827,9361,2889,9626,374
non-intervention--0045,39,4438,1817,313,3974,6285,3152,3525,2244,1365,1710,1655,645,3896,1030,3919,9364,2944,10000,0
non-intervention--0092,1,141,26,4,65,347,51,88,87,24,8,65,2,68,8,126,1060,111,160,9840
non-intervention--0092,2,301,57,5,120,674,109,155,164,59,13,118,3,128,25,198,1995,211,316,9684
non-intervention--0092,3,441,89,11,194,1056,195,230,229,86,23,170,14,217,40,342,3010,308,485,9515
non-intervention--0092,4,588,126,14,271,1386,260,320,304,119,33,217,19,309,59,490,3836,414,674,9326
non-intervention--0092,5,706,166,16,363,1728,345,413,370,147,47,268,25,416,70,607,4637,488,876,9124
non-intervention--0092,6,838,204,20,443,2034,442,517,433,178,62,326,35,528,90,724,5276,604,1067,8933
non-intervention--0092,7,946,255,25,533,2322,533,605,491,219,96,396,47,642,106,840,5844,686,1282,8718
non-intervention--0092,8,1072,298,29,629,2608,621,682,560,255,120,460,53,780,120,950,6345,758,1484,8516
non-intervention--0092,9,1183,344,34,739,2881,717,766,626,291,152,510,61,932,144,1059,6808,836,1716,8284
non-intervention--0092,10,1333,387,40,848,3148,798,881,688,327,180,562,74,1072,160,1169,7221,941,1958,8042
non-intervention--0092,11,1462,440,46,970,3398,905,972,744,359,210,622,89,1194,188,1267,7537,1018,2196,7804
non-intervention--0092,12,1567,491,55,1076,3626,999,1063,809,402,236,664,100,1324,208,1372,7817,1110,2469,7531
non-intervention--0092,13,1679,535,66,1198,3845,1101,1162,864,437,275,707,117,1464,233,1450,8043,1203,2742,7258
non-intervention--0092,14,1814,580,69,1313,4035,1190,1255,937,480,310,749,134,1586,250,1559,8241,1288,3039,6961
non-intervention--0092,15,1919,632,77,1434,4212,1278,1334,985,515,352,796,148,1700,271,1671,8407,1368,3346,6654
non-intervention--0092,16,2042,678,83,1539,4402,1367,1445,1044,550,402,840,162,1849,287,1778,8553,1437,3653,6347
non-intervention--0092,17,2162,726,89,1646,4598,1469,1539,1088,593,452,897,180,1971,321,1889,8673,1523,3995,6005
