run,year,cumulative cost_non_intervention_by_person,cumulative cost_intervention_by_person,cumulative cost_increment_by_person,cumulative qaly_non_intervention_by_person,cumulative qaly_intervention_by_person,cumulative qaly_increment_by_person,icer
0064,32,137056.9848,137204.5102,147.5254,10.32007232,10.63820164,0.31812932,463.73
0064,33,137797.6971,138021.9695,224.2724,10.348092110000001,10.67092642,0.32283430999999985,694.7
0064,34,138422.7033,138677.7398,255.0365,10.37072652,10.69755269,0.32682617000000025,780.34
0064,35,138929.5794,139233.9885,304.4091,10.38875538,10.71865177,0.32989639000000026,922.74
0064,36,139313.248,139697.2655,384.0175,10.4029375,10.73533036,0.3323928599999999,1155.31
0064,37,139609.4205,140045.6918,436.2713,10.41354681,10.7479673,0.3344204899999997,1304.56
0064,38,139842.2054,140317.4014,475.196,10.421785700000001,10.75752984,0.3357441399999996,1415.35
0064,39,140024.4567,140535.5018,511.0451,10.42788128,10.76477916,0.3368978799999997,1516.91
0065,1,6586.6236,6666.5674,79.9438,0.79223031,0.79242968,0.00019936999999999898,400982.09
0065,2,13134.976,13267.6094,132.6334,1.5370682199999999,1.53927111,0.0022028900000001157,60208.82
0065,3,20013.6299,20211.4268,197.7969,2.24552004,2.2509530900000003,0.005433050000000003,36406.24
0065,4,26883.7828,27128.9355,245.1527,2.91020114,2.92099326,0.010792119999999704,22715.9
0065,5,33644.3818,33968.2975,323.9157,3.53466935,3.5506626100000003,0.01599326000000001,20253.26
0065,6,40403.5721,40801.2884,397.7163,4.1262300000000005,4.14791186,0.02168185999999987,18343.27
0065,7,47110.2713,47599.3164,489.0451,4.67902358,4.7054904,0.026466820000000005,18477.67
0065,8,53822.3796,54370.8416,548.462,5.19902089,5.231030629999999,0.03200973999999988,17134.22
0065,9,60327.2396,61004.8805,677.6409,5.68721707,5.7257498,0.038532730000000445,17586.11
0065,10,66688.9465,67461.7501,772.8036,6.13975093,6.18436142,0.04461049000000057,17323.36
0065,11,72938.6793,73793.402,854.7227,6.56170953,6.6143339800000005,0.05262445000000152,16241.93
0065,12,79003.2847,79911.1962,907.9115,6.954030959999999,7.01566753,0.06163657000000094,14730.08
0065,13,84836.7317,85872.5815,1035.8498,7.31831021,7.388999589999999,0.07068938000000198,14653.54
0065,14,90483.0124,91567.4221,1084.4097,7.6551985700000005,7.73444461,0.07924604000000254,13684.09
0065,15,95862.9551,97036.5755,1173.6204,7.96528784,8.05300209,0.08771425000000309,13380.04
0065,16,101027.4857,102311.2382,1283.7525,8.25055367,8.3461909,0.09563723000000318,13423.15
0065,17,106001.0911,107388.8603,1387.7692,8.514317140000001,8.61883732,0.10452018000000389,13277.52
0065,18,110732.5065,112166.4862,1433.9797,8.75380491,8.86612666,0.11232175000000424,12766.71
0065,19,115152.3705,116707.9056,1555.5351,8.96877684,9.08911756,0.12034072000000451,12926.09
0065,20,119244.6193,120876.1324,1631.5131,9.16117809,9.2891527,0.12797461000000476,12748.72
0065,21,123175.9537,124827.665,1651.7113,9.33643005,9.47131002,0.13487997000000468,12245.79
0065,22,126687.8722,128448.4284,1760.5562,9.49170735,9.63405192,0.14234457000000403,12368.27
0065,23,129945.4703,131814.6018,1869.1315,9.63168592,9.780510940000001,0.1488250200000053,12559.26
0065,24,132876.4562,134802.2351,1925.7789,9.753542849999999,9.90855291,0.1550100600000049,12423.57
0065,25,135582.0749,137568.9582,1986.8833,9.861448189999999,10.02126393,0.159815740000004,12432.34
