group,step,hypoglycemia_medical,hypoglycemia_any,amputation,macroalbuminuria,microalbuminuria,blindness,ulcer,mi,stroke,chf,angina,dialysis,egfr_60,egfr_30,revasc,neurop,laser_retina,death,count_surviving
intervention--0075,9,932,321,27,535,2085,604,660,505,203,140,432,56,875,131,873,6376,675,1437,8563
intervention--0075,10,1037,366,31,612,2302,697,750,550,231,170,484,65,995,150,963,6776,755,1658,8342
intervention--0075,11,1142,412,32,715,2553,773,847,598,258,199,536,71,1125,179,1043,7144,835,1890,8110
intervention--0075,12,1256,465,37,791,2774,852,954,643,281,227,589,89,1249,207,1147,7431,918,2163,7837
intervention--0075,13,1358,510,42,870,2975,937,1029,688,312,250,622,101,1376,231,1249,7686,1002,2430,7570
intervention--0075,14,1470,560,45,959,3169,1025,1111,742,354,286,667,111,1503,255,1357,7926,1083,2699,7301
intervention--0075,15,1556,603,47,1038,3362,1120,1189,785,378,329,709,122,1628,271,1456,8125,1146,2972,7028
intervention--0075,16,1651,645,53,1125,3547,1216,1277,840,402,360,746,133,1743,292,1558,8314,1225,3266,6734
intervention--0075,17,1737,703,57,1216,3748,1320,1372,885,440,387,785,151,1878,318,1651,8469,1294,3559,6441
intervention--0075,18,1848,758,60,1301,3911,1404,1465,936,464,426,831,165,1999,340,1733,8613,1360,3856,6144
intervention--0075,19,1952,805,66,1417,4070,1501,1561,989,500,468,866,182,2127,363,1822,8727,1438,4170,5830
intervention--0075,20,2054,856,69,1514,4216,1581,1639,1053,539,507,899,199,2247,391,1910,8804,1515,4518,5482
intervention--0075,21,2148,906,77,1627,4365,1682,1733,1100,575,559,939,218,2358,419,1981,8891,1576,4885,5115
intervention--0075,22,2226,956,83,1726,4519,1752,1828,1160,605,606,981,231,2456,452,2073,8968,1651,5265,4735
intervention--0075,23,2327,1009,91,1816,4663,1836,1925,1208,641,659,1025,249,2593,482,2158,9038,1737,5639,4361
intervention--0075,24,2430,1052,97,1912,4802,1913,2032,1257,677,707,1058,264,2701,509,2262,9103,1804,5985,4015
intervention--0075,25,2531,1103,107,2010,4918,2003,2124,1295,723,741,1090,276,2794,545,2342,9148,1875,6334,3666
intervention--0075,26,2630,1153,114,2106,5014,2096,2223,1343,754,803,1128,297,2886,584,2452,9197,1936,6677,3323
intervention--0075,27,2720,1202,119,2212,5124,2187,2347,1390,797,861,1163,317,2971,614,2506,9223,1998,7070,2930
intervention--0075,28,2802,1254,127,2309,5237,2273,2440,1435,828,907,1204,335,3075,645,2579,9262,2062,7384,2616
intervention--0075,29,2904,1311,134,2396,5341,2356,2522,1489,860,973,1236,356,3162,669,2656,9288,2123,7688,2312
intervention--0075,30,3009,1365,141,2504,5430,2424,2612,1529,898,1027,1269,374,3251,715,2751,9316,2174,7946,2054
intervention--0075,31,3100,1412,148,2611,5501,2499,2711,1588,923,1083,1308,400,3319,751,2815,9346,2236,8225,1775
intervention--0075,32,3191,1450,152,2687,5591,2574,2803,1635,952,1137,1342,416,3405,782,2894,9366,2292,8457,1543
intervention--0075,33,3285,1491,165,2782,5661,2626,2875,1690,986,1196,1379,433,3473,818,2975,9380,2347,8680,1320
intervention--0075,34,3392,1541,173,2887,5727,2675,2942,1726,1014,1253,1407,454,3531,848,3069,9394,2401,8925,1075
intervention--0075,35,3485,1596,182,2976,5791,2723,3024,1775,1050,1304,1433,478,3591,890,3145,9405,2462,9115,885
intervention--0075,36,3590,1654,188,3057,5853,2790,3105,1822,1072,1376,1473,499,3655,937,3223,9423,2515,9258,742
intervention--0075,37,3671,1692,196,3141,5903,2879,3186,1853,1110,1439,1512,513,3709,977,3303,9425,2563,9400,600
intervention--0075,38,3752,1736,205,3209,5946,2943,3274,1893,1149,1483,1543,530,3782,1015,3380,9433,2616,9522,478
intervention--0075,39,3835,1784,218,3271,5994,3014,3329,1931,1180,1545,1574,546,3828,1047,3460,9439,2665,10000,0
intervention--0061,1,121,17,0,35,202,68,61,64,16,6,42,1,58,7,91,887,87,102,9898
intervention--0061,2,241,37,3,80,385,120,122,133,31,12,96,3,132,23,164,1653,179,225,9775
intervention--0061,3,340,52,4,125,611,183,191,203,54,23,132,9,212,31,258,2529,255,373,9627
intervention--0061,4,451,85,8,176,869,245,269,248,74,30,181,13,291,43,352,3342,344,533,9467
intervention--0061,5,548,118,11,255,1140,337,347,316,98,49,233,28,396,60,453,4150,411,726,9274
intervention--0061,6,652,151,15,308,1355,417,432,357,123,60,287,37,506,74,550,4754,497,891,9109
intervention--0061,7,768,186,18,376,1600,519,506,404,152,80,335,53,633,87,635,5339,578,1088,8912
intervention--0061,8,865,226,23,447,1855,609,588,447,178,100,378,63,750,107,726,5850,661,1276,8724
intervention--0061,9,976,265,24,518,2081,683,691,496,211,117,433,75,878,127,814,6297,739,1485,8515
intervention--0061,10,1077,299,24,606,2313,762,776,541,235,138,481,80,1020,147,920,6715,815,1686,8314
intervention--0061,11,1195,338,26,691,2536,837,860,580,267,168,530,88,1165,168,1012,7076,891,1924,8076
intervention--0061,12,1320,387,31,777,2758,902,950,635,286,198,576,104,1284,192,1121,7381,974,2189,7811
intervention--0061,13,1434,430,37,850,2995,997,1053,688,319,225,621,114,1395,213,1220,7685,1052,2429,7571
intervention--0061,14,1536,478,43,918,3171,1089,1157,752,347,253,661,127,1506,228,1326,7906,1119,2703,7297
intervention--0061,15,1646,521,46,1017,3358,1175,1232,815,380,280,720,145,1618,254,1411,8129,1189,2990,7010
intervention--0061,16,1753,570,52,1104,3535,1253,1317,861,419,318,770,157,1731,270,1499,8321,1266,3302,6698
intervention--0061,17,1861,626,57,1179,3702,1343,1413,908,454,363,813,176,1852,283,1584,8497,1324,3626,6374
intervention--0061,18,1963,680,61,1280,3859,1419,1514,964,489,397,848,197,1975,308,1663,8604,1392,3909,6091
intervention--0061,19,2059,734,65,1366,4040,1498,1597,1017,524,437,886,214,2108,331,1770,8731,1453,4208,5792
intervention--0061,20,2160,776,70,1456,4192,1589,1696,1055,560,476,933,236,2217,358,1876,8839,1523,4546,5454
intervention--0061,21,2265,830,72,1552,4343,1667,1801,1100,593,517,972,250,2320,397,1971,8933,1619,4916,5084
intervention--0061,22,2360,882,78,1654,4476,1750,1902,1145,619,570,1013,270,2435,417,2060,9014,1703,5250,4750
intervention--0061,23,2472,934,88,1749,4618,1835,2002,1203,653,610,1048,293,2551,445,2149,9073,1763,5598,4402
intervention--0061,24,2562,983,97,1847,4756,1927,2100,1254,692,669,1088,308,2650,471,2229,9122,1815,5990,4010
intervention--0061,25,2655,1027,102,1947,4897,2000,2189,1298,736,723,1123,327,2736,508,2317,9163,1871,6317,3683
intervention--0061,26,2757,1079,112,2045,5004,2090,2268,1349,762,769,1161,349,2837,542,2382,9203,1936,6633,3367
intervention--0061,27,2867,1133,116,2153,5102,2175,2362,1402,797,818,1197,366,2933,569,2478,9245,1995,6960,3040
intervention--0061,28,2971,1195,123,2254,5208,2245,2435,1453,835,855,1228,384,3026,597,2572,9272,2071,7324,2676
intervention--0061,29,3057,1245,132,2348,5301,2325,2527,1511,870,922,1257,401,3113,638,2653,9307,2128,7646,2354
intervention--0061,30,3151,1289,134,2437,5393,2410,2612,1554,906,985,1291,414,3184,672,2727,9327,2192,7966,2034
intervention--0061,31,3240,1344,142,2523,5469,2482,2710,1597,935,1025,1322,439,3257,709,2806,9347,2241,8242,1758
intervention--0061,32,3329,1396,146,2602,5561,2557,2782,1646,968,1079,1352,459,3319,735,2904,9366,2294,8501,1499
intervention--0061,33,3395,1441,151,2706,5635,2612,2848,1685,1005,1134,1381,476,3396,767,2982,9381,2352,8740,1260
intervention--0061,34,3497,1505,158,2800,5704,2678,2934,1722,1042,1189,1410,497,3461,800,3058,9394,2409,8944,1056
intervention--0061,35,3590,1551,165,2902,5758,2733,3024,1769,1069,1243,1439,513,3513,845,3134,9404,2472,9130,870
intervention--0061,36,3687,1593,170,2989,5830,2798,3097,1819,1101,1297,1471,528,3577,879,3207,9411,2523,9275,725
intervention--0061,37,3785,1640,170,3079,5879,2862,3167,1870,1128,1346,1501,548,3624,908,3272,9418,2576,9418,582
intervention--0061,38,3888,1683,182,3158,5943,2917,3244,1921,1153,1401,1517,563,3699,935,3347,9421,2622,9543,457
intervention--0061,39,3958,1727,190,3243,5990,2983,3319,1961,1187,1452,1555,589,3753,967,3415,9429,2671,10000,0
non-intervention--0022,1,150,26,3,64,306,70,69,83,18,11,68,3,66,12,122,1037,92,152,9848
non-intervention--0022,2,308,56,9,119,632,124,150,168,41,14,123,7,128,21,224,1928,202,308,9692
non-intervention--0022,3,451,90,14,189,1030,197,225,246,70,22,188,11,219,36,349,2974,312,491,9509
non-intervention--0022,4,584,129,19,264,1364,263,310,324,111,45,247,15,331,47,485,3847,423,664,9336
non-intervention--0022,5,716,171,23,349,1694,363,406,384,150,64,300,26,452,66,608,4666,529,837,9163
non-intervention--0022,6,844,209,31,437,2003,443,498,437,188,85,360,32,566,80,750,5324,617,1026,8974
non-intervention--0022,7,958,245,34,532,2282,526,587,500,238,113,424,45,677,96,871,5905,717,1231,8769
non-intervention--0022,8,1093,280,37,640,2569,615,682,567,275,143,479,57,793,110,1006,6384,792,1456,8544
non-intervention--0022,9,1220,326,40,756,2838,704,767,627,319,171,529,66,931,127,1117,6791,885,1677,8323
non-intervention--0022,10,1338,362,46,864,3094,803,865,692,364,201,586,81,1051,151,1245,7158,987,1944,8056
non-intervention--0022,11,1468,404,51,979,3330,899,960,743,397,225,636,96,1194,174,1347,7501,1068,2217,7783
non-intervention--0022,12,1592,457,57,1062,3577,978,1043,806,428,263,693,114,1323,192,1461,7778,1178,2500,7500
non-intervention--0022,13,1724,507,64,1183,3800,1060,1154,856,470,308,739,125,1452,226,1567,8017,1256,2781,7219
non-intervention--0022,14,1832,557,69,1284,3994,1158,1250,909,502,355,783,136,1588,244,1678,8208,1328,3034,6966
non-intervention--0022,15,1950,613,78,1391,4183,1264,1348,976,551,406,830,150,1694,264,1781,8390,1409,3352,6648
non-intervention--0022,16,2073,659,81,1481,4348,1370,1436,1026,593,447,883,168,1799,289,1903,8538,1487,3647,6353
non-intervention--0022,17,2180,708,88,1601,4523,1463,1557,1088,636,494,923,189,1939,317,2042,8655,1561,4009,5991
non-intervention--0022,18,2283,765,95,1708,4674,1564,1642,1136,664,553,967,207,2053,339,2148,8759,1634,4319,5681
non-intervention--0022,19,2394,807,103,1838,4807,1653,1748,1186,705,617,1011,230,2198,371,2271,8847,1711,4618,5382
non-intervention--0022,20,2538,859,117,1946,4935,1725,1847,1224,743,672,1052,246,2297,407,2365,8937,1782,4996,5004
non-intervention--0022,21,2646,915,121,2063,5072,1817,1933,1283,784,742,1092,268,2404,436,2469,9000,1854,5369,4631
non-intervention--0022,22,2760,970,128,2184,5186,1918,2034,1336,821,801,1133,285,2511,471,2582,9045,1917,5703,4297
non-intervention--0022,23,2858,1018,138,2313,5316,1981,2148,1385,871,849,1165,310,2606,507,2682,9110,1991,6006,3994
non-intervention--0022,24,2968,1071,152,2413,5417,2056,2249,1435,902,899,1202,327,2719,543,2766,9164,2064,6390,3610
non-intervention--0022,25,3076,1125,161,2529,5499,2142,2359,1506,936,963,1237,359,2817,566,2863,9184,2155,6744,3256
non-intervention--0022,26,3169,1169,172,2642,5588,2231,2453,1547,980,1019,1273,375,2899,597,2949,9216,2213,7084,2916
non-intervention--0022,27,3259,1220,179,2775,5670,2309,2552,1601,1014,1087,1308,403,3001,622,3045,9249,2281,7396,2604
non-intervention--0022,28,3363,1278,187,2874,5741,2363,2643,1652,1052,1134,1346,425,3087,650,3131,9287,2369,7707,2293
non-intervention--0022,29,3459,1321,191,2976,5807,2451,2724,1709,1089,1201,1391,452,3173,682,3219,9310,2450,7985,2015
non-intervention--0022,30,3568,1368,201,3091,5870,2515,2815,1761,1127,1254,1434,469,3256,718,3316,9328,2514,8274,1726
non-intervention--0022,31,3643,1420,214,3194,5940,2577,2897,1812,1160,1309,1463,491,3343,755,3403,9337,2579,8499,1501
non-intervention--0022,32,3733,1452,218,3288,5992,2649,2980,1855,1194,1381,1494,517,3417,795,3503,9352,2634,8704,1296
non-intervention--0022,33,3825,1491,227,3382,6041,2721,3067,1908,1232,1429,1523,535,3485,835,3599,9367,2696,8911,1089
non-intervention--0022,34,3918,1545,238,3473,6102,2787,3139,1961,1258,1480,1559,550,3557,878,3687,9377,2743,9092,908
non-intervention--0022,35,4015,1603,248,3580,6152,2847,3220,2000,1286,1543,1582,576,3630,922,3768,9384,2800,9254,746
non-intervention--0022,36,4099,1655,260,3664,6196,2909,3296,2050,1319,1610,1611,599,3679,957,3846,9388,2846,9377,623
non-intervention--0022,37,4184,1699,272,3743,6247,2966,3377,2103,1354,1658,1639,625,3730,1010,3921,9390,2895,9517,483
non-intervention--0022,38,4272,1744,291,3821,6278,3023,3448,2132,1390,1714,1682,647,3769,1043,4009,9394,2938,9612,388
non-intervention--0022,39,4366,1785,299,3908,6307,3077,3511,2185,1431,1760,1710,662,3826,1091,4078,9395,2990,10000,0
non-intervention--0036,1,151,28,7,60,321,49,53,84,29,3,60,4,57,9,105,1022,103,171,9829
non-intervention--0036,2,313,59,8,114,650,108,135,158,56,9,116,6,115,25,194,1911,214,334,9666
non-intervention--0036,3,437,94,14,201,1014,198,218,239,88,20,172,14,207,36,325,2922,316,510,9490
non-intervention--0036,4,564,131,23,304,1355,270,309,318,117,36,223,24,302,48,469,3761,427,708,9292
non-intervention--0036,5,696,178,27,391,1721,362,399,377,163,53,279,29,412,64,590,4548,501,900,9100
non-intervention--0036,6,838,230,33,469,2066,449,480,429,205,68,340,37,531,80,702,5236,605,1083,8917
non-intervention--0036,7,965,281,38,559,2359,537,579,494,235,87,394,47,670,99,807,5814,699,1287,8713
non-intervention--0036,8,1101,315,46,658,2652,646,683,559,265,122,440,58,789,114,924,6328,784,1514,8486
non-intervention--0036,9,1209,355,56,767,2913,741,787,623,299,154,484,72,931,128,1038,6784,878,1719,8281
non-intervention--0036,10,1334,393,60,865,3176,842,880,697,333,180,544,81,1055,141,1159,7149,961,1927,8073
non-intervention--0036,11,1458,438,63,977,3401,931,981,742,369,213,598,94,1182,167,1280,7464,1059,2182,7818
non-intervention--0036,12,1582,487,68,1090,3606,1035,1066,800,396,250,652,111,1316,195,1373,7740,1161,2433,7567
non-intervention--0036,13,1687,542,73,1190,3817,1139,1158,862,438,297,698,124,1445,219,1479,7989,1238,2729,7271
non-intervention--0036,14,1801,587,75,1305,3993,1236,1260,924,470,334,752,143,1576,241,1587,8180,1319,2980,7020
non-intervention--0036,15,1931,639,80,1429,4177,1340,1349,979,508,377,806,159,1702,261,1697,8336,1409,3262,6738
non-intervention--0036,16,2046,682,91,1531,4372,1443,1444,1037,546,410,863,170,1827,287,1808,8488,1473,3556,6444
non-intervention--0036,17,2141,728,98,1644,4536,1541,1542,1100,582,457,911,184,1965,317,1918,8614,1549,3892,6108
non-intervention--0036,18,2246,787,102,1754,4688,1647,1637,1143,621,504,954,206,2074,342,2008,8734,1612,4224,5776
non-intervention--0036,19,2354,828,105,1869,4856,1746,1743,1191,653,560,1002,227,2197,363,2119,8849,1692,4578,5422
non-intervention--0036,20,2457,884,111,1981,5003,1855,1875,1237,683,613,1042,247,2321,389,2217,8929,1754,4943,5057
non-intervention--0036,21,2563,940,115,2073,5135,1946,1970,1294,717,662,1087,267,2445,419,2320,9000,1841,5282,4718
non-intervention--0036,22,2664,987,118,2198,5257,2036,2056,1366,743,711,1133,287,2549,449,2433,9050,1909,5648,4352
non-intervention--0036,23,2797,1041,131,2315,5365,2123,2151,1420,800,770,1167,307,2654,483,2521,9101,1984,6020,3980
non-intervention--0036,24,2912,1087,140,2430,5477,2203,2257,1482,834,814,1201,332,2762,519,2620,9145,2048,6347,3653
non-intervention--0036,25,3021,1134,144,2557,5575,2286,2364,1532,873,881,1233,359,2861,546,2715,9182,2120,6705,3295
non-intervention--0036,26,3126,1187,153,2659,5663,2363,2447,1587,911,935,1262,380,2965,570,2790,9216,2185,7029,2971
non-intervention--0036,27,3229,1248,164,2772,5744,2445,2534,1633,953,986,1301,409,3047,610,2889,9252,2244,7314,2686
non-intervention--0036,28,3325,1303,177,2864,5822,2520,2627,1686,995,1046,1344,432,3130,640,2978,9274,2311,7623,2377
non-intervention--0036,29,3425,1344,182,2993,5907,2576,2715,1734,1035,1101,1393,453,3219,679,3071,9300,2365,7920,2080
non-intervention--0036,30,3534,1387,187,3099,5969,2630,2815,1785,1071,1170,1433,473,3292,711,3170,9313,2417,8199,1801
non-intervention--0036,31,3617,1432,199,3198,6033,2695,2903,1834,1106,1225,1467,501,3369,743,3260,9324,2472,8468,1532
non-intervention--0036,32,3718,1480,206,3296,6084,2762,3006,1878,1149,1281,1497,526,3445,783,3354,9336,2532,8687,1313
non-intervention--0036,33,3820,1519,217,3420,6137,2829,3093,1933,1186,1331,1531,550,3504,837,3440,9352,2578,8888,1112
non-intervention--0036,34,3918,1582,240,3524,6182,2886,3184,1987,1220,1389,1562,577,3571,878,3522,9363,2636,9071,929
non-intervention--0036,35,4009,1625,249,3625,6219,2948,3253,2026,1250,1456,1590,589,3643,915,3601,9370,2693,9238,762
non-intervention--0036,36,4104,1668,255,3704,6266,3014,3336,2079,1278,1506,1625,617,3713,943,3658,9376,2744,9378,622
non-intervention--0036,37,4205,1722,261,3788,6305,3067,3419,2124,1305,1566,1652,642,3777,994,3743,9382,2793,9495,505
non-intervention--0036,38,4300,1761,265,3867,6332,3123,3497,2172,1334,1612,1672,659,3835,1033,3820,9385,2838,9595,405
non-intervention--0036,39,4391,1815,268,3933,6372,3166,3568,2208,1365,1664,1711,681,3890,1063,3882,9390,2891,10000,0
intervention--0100,1,121,19,0,50,192,48,77,54,24,4,52,2,49,10,97,898,74,126,9874
intervention--0100,2,233,48,3,86,391,99,141,120,39,9,108,6,104,15,185,1669,143,237,9763
intervention--0100,3,339,70,4,155,650,169,221,172,64,20,152,8,187,33,282,2601,217,404,9596
intervention--0100,4,440,98,5,216,888,236,303,227,90,29,185,14,279,50,378,3390,296,567,9433
intervention--0100,5,543,137,5,290,1148,325,370,277,113,48,237,17,372,68,473,4138,375,705,9295
intervention--0100,6,636,173,7,347,1378,404,466,334,135,62,272,21,450,85,566,4824,444,875,9125
intervention--0100,7,754,208,9,428,1630,474,554,395,166,81,323,37,569,99,667,5416,531,1065,8935
intervention--0100,8,840,246,12,507,1861,541,641,445,187,100,362,47,685,118,751,5937,619,1233,8767
intervention--0100,9,962,283,14,609,2094,632,724,493,217,114,412,58,830,129,846,6356,691,1444,8556
intervention--0100,10,1070,318,14,680,2300,714,818,545,247,139,454,66,966,151,927,6737,767,1661,8339
intervention--0100,11,1170,359,17,751,2518,801,899,611,276,164,496,78,1093,174,1021,7142,825,1895,8105
intervention--0100,12,1276,404,20,844,2722,880,982,652,307,191,544,89,1213,189,1123,7454,901,2154,7846
intervention--0100,13,1378,454,25,944,2917,989,1086,718,336,224,591,97,1355,207,1219,7717,989,2420,7580
intervention--0100,14,1479,498,29,1030,3137,1080,1164,770,368,260,636,115,1483,225,1309,7949,1063,2728,7272
intervention--0100,15,1580,541,35,1121,3345,1160,1260,822,402,295,669,129,1623,252,1413,8154,1133,2999,7001
intervention--0100,16,1698,577,37,1207,3530,1244,1361,871,442,337,702,155,1747,272,1513,8312,1193,3294,6706
intervention--0100,17,1789,623,39,1321,3710,1314,1452,931,473,365,747,164,1872,294,1603,8463,1275,3615,6385
intervention--0100,18,1874,684,41,1419,3894,1397,1551,989,505,402,797,183,1990,326,1694,8586,1358,3928,6072
intervention--0100,19,1973,717,45,1510,4057,1493,1647,1035,534,442,838,195,2098,346,1797,8713,1427,4256,5744
intervention--0100,20,2062,756,48,1617,4216,1578,1723,1077,572,474,897,211,2197,372,1883,8842,1501,4597,5403
intervention--0100,21,2155,821,54,1724,4363,1655,1810,1115,603,522,949,230,2307,398,1976,8924,1568,4958,5042
intervention--0100,22,2257,874,56,1833,4495,1732,1912,1163,649,579,992,260,2417,422,2070,8997,1635,5308,4692
intervention--0100,23,2348,927,62,1935,4635,1828,2018,1218,678,649,1023,274,2521,457,2143,9058,1714,5668,4332
intervention--0100,24,2461,978,70,2020,4747,1921,2112,1272,715,693,1064,294,2633,483,2243,9105,1779,5989,4011
intervention--0100,25,2568,1014,72,2128,4871,2004,2194,1333,750,744,1095,312,2728,516,2330,9142,1851,6319,3681
intervention--0100,26,2677,1063,80,2240,4988,2099,2277,1381,783,787,1126,330,2840,549,2421,9188,1913,6690,3310
intervention--0100,27,2780,1122,86,2336,5099,2171,2364,1424,817,847,1154,353,2931,583,2509,9217,1973,7032,2968
intervention--0100,28,2887,1171,87,2429,5190,2241,2460,1455,851,893,1190,372,3017,604,2599,9250,2039,7349,2651
intervention--0100,29,2974,1210,90,2536,5296,2302,2541,1500,888,940,1222,392,3094,632,2679,9266,2110,7633,2367
intervention--0100,30,3061,1256,94,2614,5385,2383,2629,1548,918,997,1260,415,3162,666,2754,9296,2191,7911,2089
intervention--0100,31,3162,1314,101,2714,5466,2458,2724,1600,953,1055,1299,436,3245,710,2833,9316,2233,8211,1789
intervention--0100,32,3262,1371,111,2811,5537,2529,2809,1638,977,1105,1339,456,3328,749,2914,9329,2286,8477,1523
intervention--0100,33,3361,1421,121,2906,5603,2605,2896,1695,1016,1155,1373,476,3411,782,2996,9344,2337,8694,1306
intervention--0100,34,3451,1461,128,2985,5673,2673,2987,1741,1047,1203,1410,493,3487,809,3072,9357,2403,8892,1108
intervention--0100,35,3546,1515,132,3079,5728,2740,3065,1780,1084,1258,1448,516,3553,843,3143,9365,2458,9078,922
intervention--0100,36,3647,1553,138,3159,5790,2802,3152,1822,1126,1313,1477,534,3617,885,3231,9376,2521,9246,754
intervention--0100,37,3719,1610,144,3242,5837,2866,3233,1874,1157,1375,1506,550,3683,921,3309,9383,2570,9407,593
intervention--0100,38,3816,1657,148,3318,5879,2930,3295,1919,1193,1425,1534,567,3741,959,3376,9395,2625,9545,455
intervention--0100,39,3890,1707,158,3399,5921,2982,3361,1960,1220,1484,1561,589,3806,1003,3439,9399,2680,10000,0
non-intervention--0037,1,164,15,5,58,321,54,70,76,30,1,56,3,67,20,123,989,111,154,9846
non-intervention--0037,2,331,47,10,124,634,105,143,162,63,5,113,10,146,36,239,1883,210,329,9671
non-intervention--0037,3,467,93,15,203,978,169,243,226,93,17,170,19,245,48,364,2851,309,502,9498
non-intervention--0037,4,613,136,22,270,1315,252,339,289,117,35,229,21,348,57,491,3700,408,682,9318
non-intervention--0037,5,736,194,27,359,1652,329,432,361,163,53,290,25,462,71,598,4470,494,888,9112
non-intervention--0037,6,852,243,32,441,1998,415,544,440,194,69,350,34,600,76,701,5125,577,1087,8913
non-intervention--0037,7,990,285,36,529,2294,500,636,501,228,96,413,40,738,99,804,5746,659,1298,8702
non-intervention--0037,8,1129,335,48,620,2574,595,737,562,258,119,462,56,854,114,928,6196,754,1503,8497
non-intervention--0037,9,1251,371,54,704,2839,686,823,633,293,148,504,63,994,140,1045,6582,839,1730,8270
non-intervention--0037,10,1382,401,58,800,3092,772,905,684,326,179,564,73,1138,154,1180,6982,926,1961,8039
non-intervention--0037,11,1498,449,62,910,3318,858,995,735,359,198,618,80,1272,184,1272,7309,1015,2203,7797
non-intervention--0037,12,1622,506,70,1023,3540,957,1091,809,389,237,679,94,1407,202,1385,7573,1098,2447,7553
non-intervention--0037,13,1760,547,78,1125,3755,1041,1173,861,425,279,733,108,1536,221,1490,7832,1175,2734,7266
non-intervention--0037,14,1888,605,83,1256,3946,1148,1268,922,461,307,788,124,1657,240,1586,8035,1257,3034,6966
non-intervention--0037,15,2000,657,92,1369,4141,1234,1366,968,488,353,828,140,1793,263,1695,8219,1347,3307,6693
non-intervention--0037,16,2118,711,103,1495,4317,1345,1462,1021,521,395,869,148,1916,292,1790,8393,1419,3596,6404
non-intervention--0037,17,2219,760,113,1601,4480,1430,1560,1082,556,449,902,171,2038,316,1886,8550,1481,3924,6076
non-intervention--0037,18,2322,803,118,1707,4625,1532,1666,1127,592,497,955,190,2161,345,1995,8683,1556,4260,5740
non-intervention--0037,19,2436,855,121,1818,4784,1624,1781,1188,627,554,997,211,2296,372,2092,8776,1626,4605,5395
non-intervention--0037,20,2531,906,127,1913,4921,1728,1876,1241,664,597,1049,230,2419,396,2185,8873,1702,4916,5084
non-intervention--0037,21,2630,957,132,2011,5040,1814,1975,1302,701,655,1093,252,2542,423,2300,8948,1765,5233,4767
non-intervention--0037,22,2744,1014,140,2131,5158,1903,2056,1355,744,708,1137,277,2649,458,2406,9018,1839,5600,4400
non-intervention--0037,23,2857,1069,147,2232,5257,1982,2144,1422,773,774,1180,300,2762,485,2513,9077,1905,5949,4051
non-intervention--0037,24,2988,1122,153,2345,5359,2087,2229,1466,816,831,1221,315,2876,521,2620,9131,1974,6269,3731
non-intervention--0037,25,3107,1179,161,2480,5462,2161,2331,1523,859,883,1267,349,2990,560,2723,9175,2043,6634,3366
non-intervention--0037,26,3232,1220,173,2601,5543,2229,2427,1579,905,939,1313,375,3078,600,2823,9207,2134,6964,3036
non-intervention--0037,27,3341,1279,180,2713,5629,2315,2524,1636,938,993,1354,397,3167,642,2909,9236,2204,7290,2710
non-intervention--0037,28,3446,1333,195,2810,5706,2383,2606,1673,968,1060,1390,414,3245,672,3008,9260,2266,7575,2425
non-intervention--0037,29,3530,1378,201,2908,5777,2456,2717,1731,1003,1129,1422,432,3310,704,3086,9284,2327,7866,2134
non-intervention--0037,30,3640,1438,211,3010,5842,2507,2819,1790,1050,1197,1451,452,3382,733,3187,9299,2378,8177,1823
non-intervention--0037,31,3742,1488,220,3108,5909,2590,2905,1851,1083,1266,1489,476,3466,754,3268,9312,2441,8417,1583
non-intervention--0037,32,3830,1541,228,3218,5974,2666,2994,1903,1122,1334,1531,510,3532,788,3348,9326,2508,8656,1344
non-intervention--0037,33,3928,1591,238,3327,6026,2747,3091,1957,1158,1390,1554,532,3595,821,3416,9329,2573,8883,1117
non-intervention--0037,34,4012,1633,252,3414,6077,2804,3193,2007,1197,1450,1592,557,3667,853,3482,9337,2622,9096,904
non-intervention--0037,35,4128,1664,256,3501,6130,2876,3282,2052,1229,1503,1633,570,3722,902,3570,9350,2675,9245,755
non-intervention--0037,36,4213,1703,268,3588,6167,2937,3376,2101,1263,1544,1661,594,3783,926,3649,9358,2734,9399,601
non-intervention--0037,37,4291,1756,276,3686,6211,3000,3466,2145,1298,1594,1693,614,3825,967,3741,9361,2775,9501,499
non-intervention--0037,38,4367,1809,284,3770,6247,3073,3544,2188,1320,1651,1719,633,3890,1015,3819,9363,2824,9592,408
non-intervention--0037,39,4446,1855,292,3847,6281,3131,3613,2214,1355,1705,1743,657,3955,1064,3876,9367,2869,10000,0
non-intervention--0023,1,145,35,1,68,357,51,63,68,32,6,77,4,70,17,95,1028,94,159,9841
non-intervention--0023,2,294,55,7,116,674,100,141,149,51,17,146,9,131,32,212,1958,181,310,9690
non-intervention--0023,3,430,98,9,203,1015,184,228,205,83,31,208,17,222,48,346,2959,293,467,9533
non-intervention--0023,4,565,130,12,282,1405,270,316,293,131,45,260,21,328,57,501,3817,401,626,9374
non-intervention--0023,5,684,164,17,383,1733,352,402,363,161,63,316,27,445,77,618,4618,507,804,9196
non-intervention--0023,6,814,199,21,475,2062,421,486,457,197,89,369,35,543,88,765,5264,612,975,9025
non-intervention--0023,7,949,239,23,582,2359,516,578,512,229,110,438,45,678,103,879,5855,713,1200,8800
non-intervention--0023,8,1078,292,28,699,2665,590,671,576,266,145,504,62,778,116,983,6368,820,1418,8582
non-intervention--0023,9,1203,325,33,813,2942,680,779,637,309,173,554,69,921,134,1093,6802,905,1649,8351
non-intervention--0023,10,1327,369,38,915,3178,769,878,706,344,209,606,77,1042,155,1224,7179,980,1892,8108
