run,year,cumulative cost_non_intervention_by_person,cumulative cost_intervention_by_person,cumulative cost_increment_by_person,cumulative qaly_non_intervention_by_person,cumulative qaly_intervention_by_person,cumulative qaly_increment_by_person,icer
0013,27,140599.4893,141396.9177,797.4284,10.02136124,10.35514599,0.33378475000000035,2389.05
0013,28,142380.1296,143284.874,904.7444,10.08890766,10.43146235,0.3425546900000001,2641.17
0013,29,143915.4145,144880.0154,964.6009,10.14526201,10.49509692,0.34983491000000067,2757.3
0013,30,145194.5929,146302.2183,1107.6254,10.19271105,10.549914569999999,0.3572035200000013,3100.82
0013,31,146335.5712,147537.1412,1201.57,10.23256865,10.59622123,0.3636525800000018,3304.17
0013,32,147259.2041,148582.2234,1323.0193,10.264786710000001,10.63441415,0.3696274400000009,3579.33
0013,33,148020.7035,149453.579,1432.8755,10.29068369,10.66544001,0.3747563200000004,3823.49
0013,34,148630.0425,150157.7209,1527.6784,10.31140714,10.69070349,0.3792963499999998,4027.66
0013,35,149102.3059,150727.0015,1624.6956,10.328052770000001,10.71097728,0.38292450999999855,4242.86
0013,36,149478.8937,151198.0766,1719.1829,10.34138583,10.727064870000001,0.38567903999999836,4457.55
0013,37,149748.831,151550.8264,1801.9954,10.350973080000001,10.7391766,0.3882035199999984,4641.88
0013,38,149955.1877,151831.7654,1876.5777,10.35849776,10.74850584,0.3900080799999996,4811.64
0013,39,150125.2908,152047.4948,1922.204,10.3642663,10.75565112,0.3913848199999993,4911.29
0014,1,6853.9677,6838.0461,-15.9216,0.79182038,0.7922561300000001,0.00043575000000000726,-36538.38
0014,2,13625.6772,13578.5429,-47.1343,1.53798258,1.5421276400000001,0.004145060000000012,-11371.2
0014,3,20632.0314,20501.4952,-130.5362,2.24652103,2.25723243,0.01071140000000014,-12186.66
0014,4,27548.3177,27375.9106,-172.4071,2.91230972,2.93204704,0.01973731999999982,-8735.08
0014,5,34542.5181,34364.3593,-178.1588,3.53689085,3.56699804,0.030107190000000263,-5917.48
0014,6,41361.62,41151.6096,-210.0104,4.1274258800000005,4.170142899999999,0.04271702000000078,-4916.32
0014,7,48120.9981,47914.2949,-206.7032,4.67710637,4.73374753,0.056641160000000676,-3649.35
0014,8,54747.1224,54538.3294,-208.793,5.19597788,5.26752829,0.07155041000000055,-2918.12
0014,9,61404.728,61155.0493,-249.6787,5.68300593,5.7708344,0.08782847000000038,-2842.8
0014,10,67755.8883,67517.7994,-238.0889,6.13303757,6.23697054,0.10393297000000021,-2290.79
0014,11,73973.1527,73711.5142,-261.6385,6.553891289999999,6.67371832,0.11982702999999892,-2183.47
0014,12,80032.9125,79743.9139,-288.9986,6.94633073,7.081689669999999,0.13535893999999826,-2135.05
0014,13,85889.9507,85529.1121,-360.8386,7.30977825,7.46038685,0.15060859999999812,-2395.87
0014,14,91492.7631,91139.5833,-353.1798,7.645181600000001,7.812328290000001,0.16714668999999704,-2112.99
0014,15,96901.377,96574.0776,-327.2994,7.95308774,8.13736201,0.18427426999999588,-1776.15
0014,16,102010.9319,101845.5508,-165.3811,8.23491898,8.43680223,0.20188324999999605,-819.19
0014,17,106898.6739,107013.4538,114.7799,8.49432853,8.71598832,0.22165978999999641,517.82
0014,18,111433.7109,111900.9665,467.2556,8.729811380000001,8.97112803,0.2413166499999963,1936.28
0014,19,115711.7841,116458.3133,746.5292,8.94167306,9.20178473,0.2601116699999955,2870.03
0014,20,119693.6043,120720.8504,1027.2461,9.13190151,9.41082975,0.2789282399999967,3682.83
0014,21,123419.4341,124675.5515,1256.1174,9.30472702,9.60141947,0.29669244999999794,4233.74
0014,22,126804.4545,128312.5341,1508.0796,9.45769512,9.77134633,0.3136512099999978,4808.14
0014,23,129951.9474,131666.4074,1714.46,9.59485143,9.92454332,0.3296918899999975,5200.19
0014,24,132726.7693,134673.3385,1946.5692,9.714017179999999,10.05749623,0.34347904999999734,5667.21
0014,25,135262.6288,137390.3726,2127.7438,9.81955838,10.17589979,0.35634140999999797,5971.08
0014,26,137459.0387,139809.7336,2350.6949,9.91026038,10.27740998,0.367149599999997,6402.55
0014,27,139412.4202,141984.2431,2571.8229,9.98898888,10.36622004,0.3772311599999972,6817.63
0014,28,141182.8351,143917.4554,2734.6203,10.05718641,10.44383753,0.38665111999999646,7072.58
0014,29,142685.8109,145590.7326,2904.9217,10.11429137,10.50978272,0.3954913499999966,7345.1
0014,30,143954.705,147067.8418,3113.1368,10.16244825,10.56607237,0.4036241199999975,7712.96
0014,31,145055.9285,148362.75,3306.8215,10.20309366,10.61386818,0.4107745199999976,8050.21
0014,32,145991.8637,149460.9341,3469.0704,10.2369352,10.65357802,0.416642819999998,8326.25
0014,33,146755.7069,150390.6961,3634.9892,10.26482888,10.68624638,0.42141749999999883,8625.62
0014,34,147424.1437,151166.0762,3741.9325,10.28775616,10.71304411,0.4252879499999981,8798.59
0014,35,147967.6501,151792.5033,3824.8532,10.30627783,10.734713860000001,0.42843602999999714,8927.48
0014,36,148401.0289,152283.1416,3882.1127,10.320728410000001,10.75180819,0.43107977999999714,9005.56
0014,37,148730.7151,152667.3484,3936.6333,10.33155903,10.76482306,0.433264029999997,9085.99
0014,38,148993.8844,152985.3064,3991.422,10.34003116,10.775360430000001,0.43532926999999616,9168.74
0014,39,149185.2392,153223.1848,4037.9456,10.34609663,10.78322738,0.4371307499999966,9237.39
0015,1,6873.6213,6873.953,0.3317,0.79166698,0.79205796,0.00039098000000003597,848.38
0015,2,13634.7338,13597.2565,-37.4773,1.5375317,1.54130502,0.003773320000000058,-9932.18
0015,3,20767.627,20613.4194,-154.2076,2.24747524,2.25660708,0.009131840000000375,-16886.8
0015,4,27848.0682,27558.0571,-290.0111,2.91560198,2.93190757,0.016305590000000304,-17785.99
0015,5,34927.379,34544.1299,-383.2491,3.54322413,3.5680127699999997,0.024788640000000306,-15460.67
0015,6,41890.3774,41315.0383,-575.3391,4.13617103,4.17061377,0.03444274000000078,-16704.22
0015,7,48763.6856,48011.3218,-752.3638,4.68921938,4.73449716,0.04527778000000035,-16616.62
0015,8,55562.0054,54659.9347,-902.0707,5.20948118,5.26705864,0.05757746000000043,-15667.08
0015,9,62222.073,61194.7956,-1027.2774,5.698196439999999,5.77071998,0.0725235400000005,-14164.74
0015,10,68560.1609,67419.6891,-1140.4718,6.14967967,6.2370281499999995,0.08734848000000056,-13056.57
0015,11,74830.0166,73616.3949,-1213.6217,6.57170372,6.67391802,0.10221430000000109,-11873.31
0015,12,80891.9665,79599.1748,-1292.7917,6.964718210000001,7.083261449999999,0.11854324000000051,-10905.66
0015,13,86749.5202,85436.4557,-1313.0645,7.32869375,7.46460992,0.13591617000000114,-9660.84
0015,14,92318.8719,90917.0649,-1401.807,7.664756080000001,7.81855246,0.15379638000000123,-9114.69
0015,15,97674.3593,96327.9308,-1346.4285,7.97435122,8.14656312,0.1722119000000006,-7818.44
0015,16,102771.0963,101471.906,-1299.1903,8.25937153,8.44962687,0.19025534000000044,-6828.67
0015,17,107710.2903,106387.1267,-1323.1636,8.52409585,8.73240747,0.2083116200000004,-6351.85
0015,18,112342.8164,111037.9386,-1304.8778,8.76433097,8.990091190000001,0.2257602199999994,-5779.93
0015,19,116676.5208,115466.7865,-1209.7343,8.98115199,9.223961710000001,0.24280971999999892,-4982.23
0015,20,120669.8674,119613.2353,-1056.6321,9.17554409,9.4354448,0.2599007099999988,-4065.52
0015,21,124439.2365,123533.8929,-905.3436,9.352143850000001,9.629183079999999,0.27703922999999925,-3267.93
0015,22,127928.0957,127167.6816,-760.4141,9.50852452,9.8007791,0.29225457999999926,-2601.89
0015,23,131184.5307,130563.9733,-620.5574,9.648722809999999,9.95519487,0.3064720599999986,-2024.84
0015,24,134109.8791,133552.5893,-557.2898,9.77078301,10.09044787,0.3196648599999986,-1743.36
0015,25,136734.4145,136363.5207,-370.8938,9.87838438,10.21049666,0.33211227999999826,-1116.77
0015,26,139102.0584,138859.7787,-242.2797,9.97149027,10.314751240000001,0.3432609699999986,-705.82
0015,27,141207.9472,141109.2892,-98.658,10.0517483,10.40545792,0.35370961999999856,-278.92
0015,28,143025.1611,143122.06,96.8989,10.12118551,10.4834522,0.36226668999999967,267.48
0015,29,144589.6789,144883.2884,293.6095,10.17956356,10.549783,0.37021944000000073,793.07
0015,30,145943.7715,146413.683,469.9115,10.22841461,10.60611569,0.37770108000000036,1244.14
0015,31,147075.3813,147749.6063,674.225,10.26847053,10.65359287,0.3851223400000003,1750.68
0015,32,148018.7579,148880.3948,861.6369,10.3016735,10.692847,0.39117350000000006,2202.7
0015,33,148833.2545,149869.0388,1035.7843,10.328904029999999,10.72550127,0.39659724000000135,2611.68
0015,34,149479.4546,150662.3583,1182.9037,10.350462570000001,10.75192536,0.4014627900000021,2946.48
0015,35,149982.3942,151291.546,1309.1518,10.36763122,10.773132219999999,0.4055010000000024,3228.48
0015,36,150368.6137,151786.6974,1418.0837,10.38116947,10.78999561,0.4088261400000018,3468.67
0015,37,150669.5977,152192.5134,1522.9157,10.39151626,10.80312711,0.41161085000000164,3699.89
0015,38,150914.7192,152531.1514,1616.4322,10.39982628,10.81353595,0.4137096700000009,3907.17
0015,39,151115.9327,152775.9234,1659.9907,10.40599727,10.82141203,0.4154147600000011,3995.98
0016,1,6760.0991,6811.041,50.9419,0.7918699,0.7922330399999999,0.0003631400000000212,140281.71
0016,2,13498.7069,13553.1534,54.4465,1.5364236,1.53995149,0.0035278899999999338,15433.16
0016,3,20431.2929,20444.8291,13.5362,2.24582762,2.25445693,0.008629309999999895,1568.63
0016,4,27323.7688,27234.0917,-89.6771,2.91202698,2.92765193,0.015624949999999808,-5739.35
0016,5,34176.5023,34020.505,-155.9973,3.53535225,3.5590771699999997,0.023724919999999837,-6575.25
0016,6,40979.6215,40775.3506,-204.2709,4.12541721,4.15946588,0.03404867000000013,-5999.38
0016,7,47728.2462,47442.1176,-286.1286,4.67634373,4.72178508,0.04544135000000024,-6296.66
0016,8,54419.2171,54142.6277,-276.5894,5.19664193,5.2544023300000005,0.05776040000000066,-4788.56
0016,9,61049.9723,60746.4123,-303.56,5.68592662,5.75656708,0.07064046000000089,-4297.25
0016,10,67386.2234,67094.6493,-291.5741,6.13724956,6.2213731899999996,0.08412363000000041,-3466.02
0016,11,73697.9348,73380.5197,-317.4151,6.560015859999999,6.6569856199999995,0.09696975999999995,-3273.34
0016,12,79745.2799,79407.3123,-337.9676,6.952810060000001,7.0624518,0.10964174000000057,-3082.47
0016,13,85701.3684,85316.8172,-384.5512,7.31595355,7.438922689999999,0.1229691399999996,-3127.22
0016,14,91343.6751,90994.1044,-349.5707,7.65153545,7.78853738,0.13700193,-2551.58
0016,15,96813.8409,96465.9867,-347.8542,7.95917693,8.110625689999999,0.15144876000000076,-2296.84
0016,16,102015.5994,101691.0253,-324.5741,8.241996219999999,8.40833467,0.16633845000000147,-1951.29
0016,17,107022.2958,106737.7197,-284.5761,8.50465574,8.684242750000001,0.17958701000000146,-1584.61
0016,18,111771.121,111476.1763,-294.9447,8.74358329,8.93484237,0.19125908000000055,-1542.12
0016,19,116037.4246,115844.6455,-192.7791,8.95797765,9.16140736,0.20342971000000107,-947.64
0016,20,119987.016,119942.7821,-44.2339,9.14925871,9.3662971,0.21703839000000152,-203.81
0016,21,123724.634,123833.242,108.608,9.32301008,9.55417384,0.23116376000000163,469.83
0016,22,127126.2714,127402.4396,276.1682,9.476452400000001,9.71993737,0.2434849700000006,1134.23
0016,23,130298.3726,130746.6324,448.2598,9.613942600000001,9.869427120000001,0.25548452000000105,1754.55
0016,24,133095.8772,133739.4742,643.597,9.73448849,10.001132420000001,0.26664393000000125,2413.69
0016,25,135633.2009,136484.3105,851.1096,9.84068572,10.11755572,0.27687000000000117,3074.04
0016,26,137835.0885,138938.1598,1103.0713,9.93118747,10.218147680000001,0.2869602100000004,3843.99
0016,27,139828.1111,141109.385,1281.2739,10.01024365,10.306379150000001,0.29613550000000105,4326.65
0016,28,141566.9844,143106.753,1539.7686,10.0790016,10.38333213,0.3043305300000007,5059.53
0016,29,143059.0822,144832.5703,1773.4881,10.13666641,10.44785072,0.3111843099999998,5699.16
0016,30,144328.3858,146285.1538,1956.768,10.18505452,10.50324133,0.31818680999999926,6149.75
0016,31,145460.6033,147528.8124,2068.2091,10.22577317,10.55008998,0.3243168099999995,6377.13
0016,32,146393.4494,148576.2168,2182.7674,10.25927098,10.58856892,0.3292979399999997,6628.55
0016,33,147188.2945,149441.1149,2252.8204,10.28675006,10.619920930000001,0.33317086999999884,6761.76
0016,34,147814.8603,150156.3557,2341.4954,10.30886074,10.6450453,0.3361845600000001,6964.91
0016,35,148325.7811,150745.4164,2419.6353,10.32680388,10.665664620000001,0.3388607399999993,7140.5
0016,36,148710.3907,151217.8795,2507.4888,10.34066072,10.681959390000001,0.3412986699999994,7346.9
0016,37,149017.5688,151576.5275,2558.9587,10.35115186,10.69429942,0.3431475599999991,7457.31
0016,38,149259.8653,151864.9152,2605.0499,10.35932749,10.70421702,0.3448895300000004,7553.29
0016,39,149446.1639,152066.6176,2620.4537,10.365331620000001,10.71147496,0.3461433400000009,7570.43
0017,1,6808.203,6816.1654,7.9624,0.79190287,0.79230447,0.00040160000000005313,19826.69
0017,2,13553.4201,13468.8071,-84.613,1.53791344,1.54208156,0.0041681200000002715,-20300.04
0017,3,20591.5685,20425.1599,-166.4086,2.24843817,2.25896691,0.01052874000000047,-15805.18
0017,4,27462.5423,27251.4957,-211.0466,2.91510119,2.9344045,0.01930331000000042,-10933.18
0017,5,34398.7062,34123.1081,-275.5981,3.5404958700000004,3.5701452,0.029649330000000917,-9295.26
0017,6,41287.2051,40908.7768,-378.4283,4.1316790899999996,4.17309107,0.04141198000000149,-9138.14
0017,7,48102.8641,47644.2695,-458.5946,4.6828446900000005,4.73645962,0.053614930000001185,-8553.49
0017,8,54801.5435,54274.4319,-527.1116,5.20115606,5.26928425,0.06812819000000091,-7737.06
0017,9,61436.6254,60766.7982,-669.8272,5.68862298,5.77123059,0.08260761000000057,-8108.54
0017,10,67856.6409,67123.238,-733.4029,6.13912227,6.23770953,0.09858726000000097,-7439.12
0017,11,74178.3047,73411.3686,-766.9361,6.5603297099999995,6.674641929999999,0.11431222000000126,-6709.13
0017,12,80284.8414,79426.2483,-858.5931,6.952667819999999,7.082719869999999,0.13005205000000133,-6601.92
0017,13,86235.199,85330.491,-904.708,7.31636076,7.4620352400000005,0.1456744800000015,-6210.48
0017,14,91909.8061,91032.323,-877.4831,7.65173295,7.81351723,0.1617842800000013,-5423.78
0017,15,97401.0507,96601.6011,-799.4496,7.96099133,8.138147250000001,0.1771559200000018,-4512.69
0017,16,102528.4875,101774.5295,-753.958,8.24296181,8.435423089999999,0.1924612800000017,-3917.45
0017,17,107528.8576,106778.0674,-750.7902,8.50383424,8.712994010000001,0.2091597700000013,-3589.55
0017,18,112239.5962,111539.1037,-700.4925,8.74107985,8.96720548,0.22612563000000227,-3097.8
0017,19,116591.6695,116022.3608,-569.3087,8.95419822,9.19802866,0.24383044000000229,-2334.85
0017,20,120601.705,120122.8704,-478.8346,9.14477449,9.40521582,0.26044133000000147,-1838.55
0017,21,124362.3225,123995.0261,-367.2964,9.31770347,9.594000789999999,0.27629732000000223,-1329.35
0017,22,127752.3683,127572.1221,-180.2462,9.47102395,9.76282789,0.29180394000000087,-617.7
0017,23,130875.5916,130915.1709,39.5793,9.60898819,9.915372,0.3063838100000008,129.18
0017,24,133673.5234,133957.6048,284.0814,9.729579090000001,10.04971799,0.320138900000001,887.37
0017,25,136258.4734,136742.5978,484.1244,9.836401200000001,10.16967819,0.3332769900000014,1452.62
0017,26,138505.8055,139150.8748,645.0693,9.92737803,10.272043,0.34466497000000235,1871.58
0017,27,140518.7517,141387.7982,869.0465,10.00605911,10.361862579999999,0.35580347000000184,2442.49
0017,28,142299.3213,143347.6637,1048.3424,10.074291740000001,10.43938685,0.365095110000002,2871.42
0017,29,143835.3461,145018.8698,1183.5237,10.130759789999999,10.50357417,0.372814380000002,3174.57
0017,30,145143.3199,146461.617,1318.2971,10.1784065,10.55861992,0.38021342000000297,3467.26
0017,31,146292.3538,147748.1514,1455.7976,10.21864074,10.604935580000001,0.38629484000000375,3768.62
0017,32,147272.0889,148826.2949,1554.206,10.25180519,10.64346392,0.3916587300000043,3968.27
0017,33,148063.7663,149744.1441,1680.3778,10.27879104,10.67564573,0.3968546900000045,4234.24
0017,34,148687.988,150497.0861,1809.0981,10.30069323,10.70208753,0.4013943000000043,4507.03
0017,35,149190.3753,151127.4405,1937.0652,10.31804086,10.72326483,0.40522397000000493,4780.23
0017,36,149583.1462,151613.9236,2030.7774,10.33151787,10.74026697,0.40874910000000525,4968.27
0017,37,149869.9081,152001.8993,2131.9912,10.3416936,10.753063730000001,0.4113701300000059,5182.66
0017,38,150101.2208,152327.9576,2226.7368,10.34964056,10.76353574,0.4138951800000068,5379.95
0017,39,150292.6315,152579.5723,2286.9408,10.35577593,10.77143602,0.4156600900000063,5501.95
0018,1,6803.1641,6806.5019,3.3378,0.79193698,0.7923953,0.0004583200000000033,7282.68
0018,2,13528.2561,13551.7088,23.4527,1.53711695,1.54139828,0.004281330000000162,5477.9
0018,3,20563.1239,20500.6903,-62.4336,2.2459709599999997,2.25510136,0.009130400000000009,-6837.99
0018,4,27514.8585,27321.6644,-193.1941,2.911562,2.92661399,0.015051989999999932,-12835.12
0018,5,34470.387,34105.8558,-364.5312,3.5344176899999997,3.55710384,0.02268614999999991,-16068.45
0018,6,41308.2211,40735.4944,-572.7267,4.12427819,4.15584413,0.03156594000000041,-18143.82
0018,7,48103.5939,47374.1391,-729.4548,4.67438588,4.7180869,0.04370102000000042,-16691.94
0018,8,54878.1631,53994.0329,-884.1302,5.1930650300000005,5.24909701,0.056031980000000474,-15779.03
0018,9,61590.7001,60507.729,-1082.9711,5.68094558,5.74955838,0.06861280000000043,-15783.81
0018,10,68186.4402,66920.1362,-1266.304,6.1317538,6.21397969,0.0822258900000008,-15400.31
0018,11,74725.1452,73251.8569,-1473.2883,6.55317158,6.64881486,0.09564328000000169,-15403.99
0018,12,81034.4289,79287.182,-1747.2469,6.9466589999999995,7.054187059999999,0.10752806000000127,-16249.22
0018,13,87095.8573,85151.2566,-1944.6007,7.31043575,7.43199639,0.12156064000000043,-15996.96
0018,14,92984.6739,90830.0786,-2154.5953,7.6466753899999995,7.78245785,0.13578246000000072,-15867.99
0018,15,98594.1697,96269.0773,-2325.0924,7.95508168,8.10564117,0.15055948999999963,-15443.01
0018,16,103892.2547,101392.3361,-2499.9186,8.23776906,8.40308426,0.1653152000000002,-15122.13
0018,17,108949.7201,106416.2107,-2533.5094,8.49913778,8.68027075,0.1811329700000002,-13987.01
0018,18,113699.6492,111142.9511,-2556.6981,8.73607479,8.932512540000001,0.19643775000000024,-13015.31
0018,19,118125.6836,115561.838,-2563.8456,8.9495106,9.16009343,0.21058283000000083,-12175.0
0018,20,122212.1441,119683.2398,-2528.9043,9.13963751,9.36591503,0.22627752000000037,-11176.12
0018,21,126112.5619,123552.8194,-2559.7425,9.31333631,9.55371385,0.2403775400000013,-10648.84
0018,22,129614.3072,127075.6262,-2538.681,9.46590218,9.72052664,0.254624460000002,-9970.3
0018,23,132831.2014,130395.4176,-2435.7838,9.60206494,9.87036131,0.26829637000000073,-9078.71
0018,24,135689.2731,133360.851,-2328.4221,9.7213987,10.0007927,0.27939400000000025,-8333.83
0018,25,138290.9805,136045.864,-2245.1165,9.82689004,10.11695774,0.2900676999999996,-7739.97
0018,26,140587.7243,138458.9159,-2128.8084,9.91730774,10.21755211,0.30024437000000037,-7090.25
0018,27,142630.8617,140633.3452,-1997.5165,9.99569845,10.30532668,0.3096282300000006,-6451.34
0018,28,144463.9072,142571.2087,-1892.6985,10.06425239,10.38083533,0.3165829400000017,-5978.52
0018,29,146018.0968,144281.5561,-1736.5407,10.12108787,10.44451349,0.3234256200000018,-5369.21
0018,30,147328.2846,145715.8886,-1612.396,10.16918105,10.497541120000001,0.328360070000001,-4910.45
0018,31,148424.9823,146961.5072,-1463.4751,10.20897288,10.54261094,0.3336380600000004,-4386.42
0018,32,149358.1996,148009.9555,-1348.2441,10.24184313,10.580276210000001,0.33843308000000105,-3983.78
0018,33,150119.7862,148852.6702,-1267.116,10.268478049999999,10.61098361,0.3425055600000007,-3699.55
0018,34,150762.4727,149571.1364,-1191.3363,10.28996324,10.63635466,0.3463914200000014,-3439.28
0018,35,151272.7768,150158.0042,-1114.7726,10.30716981,10.65677408,0.34960427000000055,-3188.67
0018,36,151707.0247,150615.3099,-1091.7148,10.32081942,10.67286244,0.35204302000000026,-3101.08
0018,37,152024.2812,150976.4714,-1047.8098,10.33113636,10.68510937,0.3539730100000001,-2960.14
0018,38,152288.315,151257.1091,-1031.2059,10.33941775,10.694682779999999,0.35526503000000087,-2902.64
0018,39,152471.6724,151475.1102,-996.5622,10.345434110000001,10.702109510000001,0.35667540000000153,-2794.03
0019,1,6828.0919,6853.996,25.9041,0.7919981300000001,0.7924272299999999,0.0004290999999999258,60368.45
0019,2,13507.8497,13489.6021,-18.2476,1.5378384200000002,1.54174543,0.0039070099999999,-4670.48
0019,3,20460.3966,20445.5445,-14.8521,2.24624271,2.25779766,0.011554949999999736,-1285.35
0019,4,27367.8231,27348.0863,-19.7368,2.91196578,2.93489416,0.02292837999999974,-860.8
0019,5,34143.1742,34133.6797,-9.4945,3.53585215,3.57157385,0.03572169999999969,-265.79
0019,6,40950.0658,40943.2414,-6.8244,4.12632476,4.17705152,0.05072675999999992,-134.53
0019,7,47777.3078,47659.4469,-117.8609,4.67778345,4.74325973,0.06547627999999968,-1800.05
0019,8,54358.2851,54186.2868,-171.9983,5.19778571,5.27876677,0.08098105999999898,-2123.93
0019,9,60919.9821,60657.7124,-262.2697,5.68717481,5.783312260000001,0.09613744999999835,-2728.07
0019,10,67229.3144,66959.4036,-269.9108,6.13880196,6.25158208,0.11278011999999799,-2393.25
0019,11,73408.0722,73144.4031,-263.6691,6.56118689,6.6907036699999995,0.1295167799999981,-2035.79
0019,12,79407.4147,79153.6413,-253.7734,6.955419990000001,7.10077331,0.14535331999999762,-1745.91
0019,13,85216.3452,84944.2227,-272.1225,7.321692999999999,7.482788670000001,0.16109566999999805,-1689.2
0019,14,90836.2491,90577.9819,-258.2672,7.659243429999999,7.83910758,0.17986414999999834,-1435.9
0019,15,96333.1796,96044.1198,-289.0598,7.971918850000001,8.167843210000001,0.19592435999999872,-1475.36
0019,16,101541.5444,101205.5032,-336.0412,8.258775100000001,8.47075788,0.21198277999999846,-1585.23
0019,17,106586.0507,106212.9396,-373.1111,8.52341171,8.75179101,0.22837929999999906,-1633.73
0019,18,111429.7558,110893.0667,-536.6891,8.76344289,9.00684183,0.24339893999999912,-2204.98
0019,19,115851.112,115250.1428,-600.9692,8.98005261,9.23861528,0.25856266999999933,-2324.27
0019,20,119960.1015,119364.3933,-595.7082,9.173898600000001,9.44792898,0.2740303799999994,-2173.88
0019,21,123763.5074,123202.9709,-560.5365,9.34975744,9.639110989999999,0.2893535499999998,-1937.2
0019,22,127285.4777,126740.4321,-545.0456,9.50650742,9.80919359,0.3026861699999994,-1800.7
0019,23,130541.7266,130038.485,-503.2416,9.64746238,9.96162304,0.3141606599999999,-1601.86
0019,24,133481.5187,132963.6524,-517.8663,9.77054078,10.094947809999999,0.3244070299999992,-1596.35
0019,25,136112.7342,135613.1087,-499.6255,9.87891967,10.21321713,0.33429745999999866,-1494.55
0019,26,138451.0588,138011.4388,-439.62,9.97185371,10.315885830000001,0.3440321199999991,-1277.85
0019,27,140547.772,140166.0218,-381.7502,10.052442410000001,10.40552404,0.35308162999999915,-1081.2
0019,28,142380.9458,142094.1282,-286.8176,10.121615369999999,10.48376723,0.3621518599999981,-791.98
0019,29,143926.8789,143764.3212,-162.5577,10.179355959999999,10.54994829,0.370592329999998,-438.64
0019,30,145192.9435,145199.939,6.9955,10.228072710000001,10.60593327,0.37786055999999807,18.51
0019,31,146289.2676,146477.3283,188.0607,10.26863503,10.65306534,0.38443030999999755,489.19
0019,32,147243.4299,147580.7336,337.3037,10.30274262,10.69265519,0.3899125699999975,865.08
0019,33,148023.7825,148480.8843,457.1018,10.330483019999999,10.72472423,0.3942412099999987,1159.45
0019,34,148707.6066,149219.5033,511.8967,10.3530672,10.75096936,0.3979021599999993,1286.49
0019,35,149258.1525,149825.8296,567.6771,10.370779409999999,10.77189911,0.4011197,1415.23
0019,36,149684.9711,150284.5413,599.5702,10.384489870000001,10.788378699999999,0.40388882999999914,1484.49
0019,37,150000.7037,150638.4862,637.7825,10.39491414,10.801095510000001,0.40618136999999843,1570.19
0019,38,150244.7467,150919.2483,674.5016,10.40310458,10.81122781,0.4081232299999989,1652.69
0019,39,150443.3022,151132.3504,689.0482,10.409497870000001,10.81902801,0.4095301399999982,1682.53
0020,1,6890.2502,6915.9226,25.6724,0.7917134100000001,0.79210855,0.00039513999999999213,64970.39
0020,2,13575.5205,13565.0216,-10.4989,1.53897769,1.5431523,0.00417461000000003,-2514.94
0020,3,20478.5319,20422.433,-56.0989,2.249414,2.2581494600000003,0.00873546000000024,-6421.97
0020,4,27482.8021,27317.512,-165.2901,2.91689228,2.9322454600000003,0.015353180000000065,-10765.85
0020,5,34347.7485,34127.7818,-219.9667,3.5419222,3.5652240299999995,0.023301830000000336,-9439.89
0020,6,41229.0142,40873.2375,-355.7767,4.1325535900000006,4.16638093,0.03382734000000055,-10517.43
0020,7,47968.8275,47570.2661,-398.5614,4.6840082999999995,4.7296905,0.04568220000000074,-8724.65
0020,8,54580.4562,54077.4343,-503.0219,5.202466520000001,5.261375589999999,0.05890907000000079,-8538.96
0020,9,61089.123,60543.9859,-545.1371,5.68982788,5.76383258,0.07400470000000132,-7366.25
0020,10,67344.6019,66757.3984,-587.2035,6.14041377,6.22916204,0.0887482700000015,-6616.51
0020,11,73390.7011,72846.6945,-544.0066,6.561092329999999,6.66463168,0.10353935000000056,-5254.1
0020,12,79215.7595,78746.0405,-469.719,6.95231017,7.07109828,0.11878810999999986,-3954.26
0020,13,84837.8724,84448.344,-389.5284,7.3162598,7.44945961,0.1331998099999997,-2924.39
0020,14,90264.4882,89953.2355,-311.2527,7.65269436,7.79999871,0.14730434999999997,-2112.99
0020,15,95565.5477,95240.5397,-325.008,7.9620406,8.12422662,0.16218601999999954,-2003.92
0020,16,100562.6427,100275.5039,-287.1388,8.2453989,8.42294265,0.17754375,-1617.28
0020,17,105336.7149,105200.6509,-136.064,8.50787872,8.70224461,0.19436588999999949,-700.04
0020,18,109861.4056,109848.2747,-13.1309,8.74711586,8.95708324,0.20996737999999895,-62.54
0020,19,114121.6059,114205.2402,83.6343,8.96269281,9.18717436,0.2244815499999997,372.57
0020,20,118002.6598,118217.3658,214.706,9.1553643,9.39425714,0.23889283999999897,898.75
0020,21,121611.6077,121997.595,385.9873,9.32988598,9.58236008,0.2524740999999995,1528.82
0020,22,124921.6323,125514.8464,593.2141,9.48453412,9.75003214,0.2654980199999991,2234.34
0020,23,128020.3933,128790.5828,770.1895,9.622850810000001,9.90058459,0.2777337799999994,2773.12
0020,24,130781.1429,131730.0327,948.8898,9.74293533,10.03329973,0.2903644,3267.93
0020,25,133308.7499,134437.7142,1128.9643,9.849513159999999,10.15082025,0.30130708999999917,3746.89
0020,26,135540.339,136827.8017,1287.4627,9.941419830000001,10.25269036,0.31127053000000016,4136.15
0020,27,137514.9361,138961.0843,1446.1482,10.02148104,10.341395,0.31991396000000094,4520.43
0020,28,139284.1536,140869.2664,1585.1128,10.09075406,10.41826964,0.32751558000000075,4839.81
0020,29,140817.2396,142517.3815,1700.1419,10.14887396,10.483133950000001,0.33425999000000156,5086.29
0020,30,142129.8008,143934.2262,1804.4254,10.19762079,10.53818745,0.3405666600000026,5298.3
