group,step,hypoglycemia_medical,hypoglycemia_any,amputation,macroalbuminuria,microalbuminuria,blindness,ulcer,mi,stroke,chf,angina,dialysis,egfr_60,egfr_30,revasc,neurop,laser_retina,death,intervention,count_surviving
non-intervention--0004,6,170,67,1,98,301,123,127,60,25,46,55,10,168,31,132,619,150,234,0,8539
non-intervention--0004,7,148,73,11,122,266,125,101,68,33,47,59,14,175,36,117,529,136,241,0,8298
non-intervention--0004,8,154,70,10,132,250,103,103,62,37,50,45,24,163,41,116,452,124,239,0,8059
non-intervention--0004,9,157,77,9,136,242,119,104,59,33,48,41,19,153,39,104,420,120,264,0,7795
non-intervention--0004,10,149,89,14,141,238,103,105,63,25,61,56,25,146,39,95,327,112,275,0,7520
non-intervention--0004,11,127,89,11,147,210,111,111,63,36,67,48,17,135,47,103,248,128,263,0,7257
non-intervention--0004,12,147,72,9,165,215,90,119,53,34,75,56,38,142,60,92,216,117,307,0,6950
non-intervention--0004,13,121,59,10,152,228,91,113,44,50,62,32,25,116,53,88,182,115,261,0,6689
non-intervention--0004,14,143,56,12,144,189,98,94,66,27,58,28,31,125,49,86,146,118,294,0,6395
non-intervention--0004,15,131,55,10,164,155,111,104,53,31,60,43,31,119,62,91,135,108,258,0,6137
non-intervention--0004,16,91,66,13,149,155,104,112,42,29,68,44,38,118,57,98,101,107,286,0,5851
non-intervention--0004,17,110,57,10,159,124,114,95,48,35,76,38,40,101,60,76,81,95,292,0,5559
non-intervention--0004,18,92,77,7,138,122,117,114,33,26,59,32,38,82,54,83,77,111,289,0,5270
non-intervention--0004,19,110,55,17,155,130,83,102,40,24,73,37,37,83,64,70,65,84,294,0,4976
non-intervention--0004,20,99,59,16,147,98,99,94,47,32,58,31,30,75,55,78,36,83,301,0,4675
non-intervention--0004,21,74,65,18,121,79,82,78,36,17,82,27,28,81,61,78,35,73,297,0,4378
non-intervention--0004,22,73,53,10,104,87,72,70,38,29,67,20,40,63,66,61,30,59,283,0,4095
non-intervention--0004,23,77,54,14,106,75,65,85,38,29,62,25,34,51,56,40,25,48,316,0,3779
non-intervention--0004,24,77,48,8,103,70,63,57,24,16,53,32,43,48,59,50,28,52,291,0,3488
non-intervention--0004,25,55,44,9,102,64,45,65,29,22,54,21,33,59,42,54,14,49,266,0,3222
non-intervention--0004,26,67,39,5,110,59,42,54,21,16,37,9,25,46,43,44,10,61,271,0,2951
non-intervention--0004,27,58,32,11,84,55,49,57,20,11,41,17,39,44,37,45,16,44,256,0,2695
non-intervention--0004,28,51,44,9,67,59,40,58,20,13,52,10,35,32,45,40,13,45,248,0,2447
non-intervention--0004,29,53,24,9,59,33,44,44,29,11,36,13,26,41,36,30,8,41,233,0,2214
non-intervention--0004,30,43,19,12,58,34,30,41,19,14,30,12,21,29,35,27,8,35,228,0,1986
non-intervention--0004,31,37,33,6,45,42,31,30,12,13,28,19,20,31,30,11,2,33,208,0,1778
non-intervention--0004,32,32,23,2,47,24,20,32,15,9,21,12,27,14,24,33,7,19,172,0,1606
non-intervention--0004,33,27,21,10,34,25,24,26,16,11,19,10,13,21,32,18,5,20,198,0,1408
non-intervention--0004,34,30,23,8,40,18,24,21,10,4,15,8,24,29,25,18,1,18,138,0,1270
non-intervention--0004,35,31,18,6,35,18,15,37,12,8,19,7,13,14,24,14,7,15,136,0,1134
non-intervention--0004,36,24,17,4,28,13,11,27,18,11,25,5,13,12,22,14,2,9,130,0,1004
non-intervention--0004,37,22,15,3,28,9,12,19,6,5,16,10,15,7,20,12,4,14,148,0,856
non-intervention--0004,38,13,12,3,26,10,11,13,7,4,12,6,12,13,11,7,0,11,131,0,725
non-intervention--0004,39,20,10,3,12,4,13,16,5,2,12,2,14,9,11,10,2,10,92,0,633
non-intervention--0004,40,8,6,4,8,8,4,12,4,2,7,2,8,10,7,10,2,7,90,0,543
non-intervention--0004,41,11,6,0,15,10,4,7,5,3,7,2,11,7,8,6,0,7,78,0,465
non-intervention--0004,42,10,8,1,12,4,5,7,2,0,7,4,7,1,6,8,1,6,79,0,386
non-intervention--0004,43,2,5,0,6,2,8,9,2,4,1,2,6,9,8,3,2,6,54,0,332
non-intervention--0004,44,3,8,0,1,2,4,7,1,5,4,3,7,7,5,6,0,1,47,0,285
non-intervention--0004,45,7,5,2,3,4,3,6,4,1,6,2,3,4,7,1,0,3,47,0,238
non-intervention--0004,46,7,0,1,6,0,2,3,0,0,4,1,2,1,5,3,0,5,42,0,196
non-intervention--0004,47,3,2,2,6,1,3,7,0,1,3,0,2,0,1,2,0,3,27,0,169
non-intervention--0004,48,1,1,0,7,2,2,5,2,0,2,5,3,3,2,2,0,1,28,0,141
non-intervention--0004,49,3,2,1,3,3,0,4,2,0,3,0,4,4,4,1,0,1,18,0,123
non-intervention--0004,50,2,3,1,3,0,0,2,1,1,0,1,1,1,1,0,0,2,16,0,107
non-intervention--0004,51,1,0,0,0,0,3,3,0,0,2,1,3,2,0,2,0,2,25,0,82
non-intervention--0004,52,1,2,0,1,1,2,1,1,0,1,0,2,1,3,1,0,0,19,0,63
non-intervention--0004,53,2,1,0,2,1,0,1,1,0,0,1,2,1,0,0,0,0,16,0,47
non-intervention--0004,54,1,0,0,3,2,1,0,1,0,0,0,0,0,1,1,0,0,8,0,39
non-intervention--0004,55,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,5,0,34
non-intervention--0004,56,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,1,9,0,25
non-intervention--0004,57,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,10,0,15
non-intervention--0004,58,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,13
non-intervention--0004,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,9
non-intervention--0004,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
non-intervention--0004,61,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,4
non-intervention--0004,62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
non-intervention--0004,63,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2
non-intervention--0004,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
non-intervention--0004,65,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
non-intervention--0004,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
non-intervention--0004,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
non-intervention--0005,1,178,55,3,45,288,82,82,105,20,5,78,0,136,18,116,1087,177,256,0,9744
non-intervention--0005,2,178,64,7,70,312,93,86,87,31,20,62,5,188,21,154,1148,174,257,0,9487
non-intervention--0005,3,207,65,3,78,322,95,87,61,35,22,48,13,177,29,130,1102,138,238,0,9249
non-intervention--0005,4,161,67,5,103,309,114,109,77,41,31,45,13,181,21,120,886,140,256,0,8993
non-intervention--0005,5,152,66,10,97,312,114,108,68,35,26,48,19,189,33,130,772,151,272,0,8721
non-intervention--0005,6,170,59,8,110,270,125,113,68,32,43,58,9,180,29,126,613,146,227,0,8494
non-intervention--0005,7,162,80,13,111,294,125,119,66,32,52,50,20,180,32,113,514,128,248,0,8246
non-intervention--0005,8,136,82,10,132,265,114,111,53,37,58,64,13,146,32,128,440,117,270,0,7976
non-intervention--0005,9,126,71,9,154,284,111,123,62,30,71,54,27,153,40,121,317,133,262,0,7714
non-intervention--0005,10,152,77,8,134,226,132,109,66,42,66,50,22,145,41,104,285,110,260,0,7454
non-intervention--0005,11,134,77,8,151,192,132,97,52,30,68,53,22,142,59,124,261,121,288,0,7166
non-intervention--0005,12,117,69,13,151,224,124,102,39,36,61,51,18,128,63,91,213,136,260,0,6906
non-intervention--0005,13,127,73,9,164,191,119,102,57,27,68,49,27,119,54,98,185,121,288,0,6618
non-intervention--0005,14,132,76,15,144,193,109,111,56,33,67,47,21,106,59,101,137,88,275,0,6343
non-intervention--0005,15,101,91,13,133,165,110,96,47,34,63,36,30,113,53,94,129,103,280,0,6063
non-intervention--0005,16,133,66,12,151,145,103,112,42,25,67,49,29,94,57,86,91,92,291,0,5772
non-intervention--0005,17,112,76,18,150,146,95,91,53,29,66,23,42,86,59,73,88,90,280,0,5492
non-intervention--0005,18,117,48,8,129,141,92,91,44,34,76,40,24,103,61,67,85,93,321,0,5171
non-intervention--0005,19,113,65,10,134,115,97,92,43,21,70,32,27,83,56,93,59,89,282,0,4889
non-intervention--0005,20,94,70,14,140,101,85,97,42,23,64,33,33,70,62,88,54,80,315,0,4574
non-intervention--0005,21,87,49,9,118,101,85,67,44,37,57,31,28,58,63,72,47,66,307,0,4267
non-intervention--0005,22,72,66,14,126,96,70,79,33,30,72,31,18,59,56,63,39,80,288,0,3979
non-intervention--0005,23,94,53,12,103,68,60,80,36,20,55,24,29,55,55,57,32,58,294,0,3685
non-intervention--0005,24,59,46,14,129,79,57,69,30,16,55,18,35,59,49,51,25,62,277,0,3408
non-intervention--0005,25,77,45,14,88,54,56,47,23,15,47,21,25,49,49,45,20,55,252,0,3156
non-intervention--0005,26,56,43,10,87,38,58,64,22,22,49,26,31,40,54,39,20,40,249,0,2907
non-intervention--0005,27,66,35,8,79,45,41,44,23,9,52,18,21,39,41,46,10,34,256,0,2651
non-intervention--0005,28,43,35,8,78,26,52,48,24,11,38,21,27,41,45,36,10,45,230,0,2421
non-intervention--0005,29,41,25,9,62,42,32,33,13,10,44,10,25,20,23,37,12,40,209,0,2212
non-intervention--0005,30,38,41,6,47,48,24,35,17,6,30,11,33,38,35,25,8,38,189,0,2023
non-intervention--0005,31,36,34,5,50,29,35,32,14,10,35,13,26,40,30,21,3,36,184,0,1839
non-intervention--0005,32,37,22,13,53,24,23,39,20,10,31,9,25,26,29,23,4,21,198,0,1641
non-intervention--0005,33,28,27,9,44,27,21,42,14,6,22,9,19,22,28,14,7,12,171,0,1470
non-intervention--0005,34,29,19,8,41,21,21,30,7,5,21,9,12,18,29,16,6,26,181,0,1289
non-intervention--0005,35,26,16,2,37,15,18,26,10,4,17,7,13,17,28,10,0,21,142,0,1147
non-intervention--0005,36,19,12,5,33,13,21,23,10,3,27,3,17,11,30,16,2,15,129,0,1018
non-intervention--0005,37,30,15,0,19,14,14,20,6,4,25,11,10,13,22,10,2,8,133,0,885
non-intervention--0005,38,19,9,4,31,11,9,16,7,2,16,2,8,14,23,16,5,5,124,0,761
non-intervention--0005,39,14,11,5,19,10,7,18,10,2,10,2,10,13,15,7,0,8,113,0,648
non-intervention--0005,40,10,8,2,19,3,12,23,4,2,7,2,10,5,13,9,1,5,94,0,554
non-intervention--0005,41,13,13,2,12,4,6,15,3,2,8,0,11,9,13,3,3,7,91,0,463
non-intervention--0005,42,4,10,0,8,6,7,11,2,0,2,1,5,7,8,6,0,6,54,0,409
non-intervention--0005,43,8,3,2,4,1,7,7,7,1,5,2,6,4,6,3,1,3,54,0,355
non-intervention--0005,44,9,7,2,5,4,3,13,2,1,7,0,8,7,6,9,0,2,60,0,295
non-intervention--0005,45,4,4,1,4,3,2,8,4,1,7,0,4,3,2,1,0,2,55,0,240
non-intervention--0005,46,2,6,2,5,3,5,5,1,0,5,0,3,3,4,2,0,1,41,0,199
non-intervention--0005,47,0,2,0,6,2,2,2,0,1,3,1,3,2,6,2,0,1,39,0,160
non-intervention--0005,48,2,3,2,4,1,3,3,4,1,1,0,5,2,3,4,0,2,34,0,126
non-intervention--0005,49,1,3,0,4,1,3,2,1,0,4,0,2,1,1,3,0,3,25,0,101
non-intervention--0005,50,3,2,0,1,0,2,3,1,0,2,1,2,1,0,0,0,0,10,0,91
non-intervention--0005,51,0,1,0,1,1,0,2,1,1,2,0,2,1,0,0,0,1,20,0,71
non-intervention--0005,52,1,0,0,5,0,1,5,0,1,1,0,2,1,1,0,0,1,13,0,58
non-intervention--0005,53,3,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,16,0,42
non-intervention--0005,54,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,34
non-intervention--0005,55,2,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,11,0,23
non-intervention--0005,56,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,6,0,17
non-intervention--0005,57,0,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,5,0,12
non-intervention--0005,58,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,6,0,6
non-intervention--0005,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
non-intervention--0005,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2
non-intervention--0005,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
non-intervention--0005,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
non-intervention--0011,1,179,46,3,49,245,72,83,74,38,12,63,3,109,11,111,1073,151,244,0,9756
non-intervention--0011,2,168,55,5,65,356,123,98,80,25,17,57,5,164,17,141,1203,166,226,0,9530
non-intervention--0011,3,187,64,11,60,321,102,80,91,42,20,44,7,174,15,129,1032,145,234,0,9296
non-intervention--0011,4,159,58,7,103,305,124,110,82,37,32,51,4,192,24,129,886,123,250,0,9046
non-intervention--0011,5,156,78,6,105,282,113,114,68,40,43,50,8,190,29,131,737,145,284,0,8762
non-intervention--0011,6,141,52,8,116,298,107,98,72,36,44,52,18,164,27,129,598,165,235,0,8527
non-intervention--0011,7,141,76,9,134,291,132,95,64,42,52,52,11,176,30,127,511,141,243,0,8284
non-intervention--0011,8,168,69,6,124,269,124,106,68,34,43,49,20,161,33,132,445,137,275,0,8009
non-intervention--0011,9,150,79,11,152,203,112,101,55,37,58,39,15,162,46,116,370,127,285,0,7724
non-intervention--0011,10,156,83,4,146,242,125,114,43,35,49,54,13,161,46,119,277,127,322,0,7402
non-intervention--0011,11,156,60,6,156,217,114,115,52,33,49,48,22,162,56,109,250,104,269,0,7133
non-intervention--0011,12,151,87,7,123,191,105,116,58,37,63,46,29,130,68,99,207,102,264,0,6869
non-intervention--0011,13,124,95,14,155,202,118,119,62,27,57,39,34,126,63,96,175,104,280,0,6589
non-intervention--0011,14,134,79,11,158,186,103,98,49,29,67,41,25,123,48,81,142,98,299,0,6290
non-intervention--0011,15,119,73,6,150,173,99,86,58,33,62,41,17,83,54,78,122,94,284,0,6006
non-intervention--0011,16,121,83,11,147,145,104,86,53,25,60,48,30,95,51,88,119,90,275,0,5731
non-intervention--0011,17,108,62,15,139,150,91,108,37,28,77,27,39,102,54,83,76,91,291,0,5440
non-intervention--0011,18,103,73,13,156,128,91,92,39,36,79,30,32,85,56,87,80,79,300,0,5140
non-intervention--0011,19,86,59,14,143,107,101,91,40,26,71,32,36,92,51,70,52,74,299,0,4841
non-intervention--0011,20,86,56,11,130,112,57,71,44,31,56,28,22,74,41,73,51,78,287,0,4554
non-intervention--0011,21,97,51,13,132,101,73,72,38,23,71,34,43,77,55,59,43,58,298,0,4256
non-intervention--0011,22,79,47,13,123,108,69,74,37,17,63,30,49,64,55,59,32,61,281,0,3975
non-intervention--0011,23,80,64,10,122,80,72,66,27,20,61,22,34,58,54,50,25,81,277,0,3698
non-intervention--0011,24,78,42,13,108,65,48,78,30,25,54,24,22,52,45,33,34,61,249,0,3449
non-intervention--0011,25,73,42,10,100,58,53,63,30,14,33,15,23,52,60,47,21,48,277,0,3172
non-intervention--0011,26,63,41,8,78,59,50,51,28,18,55,16,24,45,53,42,20,44,257,0,2915
non-intervention--0011,27,66,41,13,106,52,46,45,26,21,47,15,30,44,45,38,11,42,276,0,2639
non-intervention--0011,28,57,44,13,60,47,38,48,23,17,33,10,31,31,49,33,10,41,239,0,2400
non-intervention--0011,29,39,38,11,58,36,31,37,15,10,33,9,27,36,28,27,13,47,232,0,2168
non-intervention--0011,30,35,25,9,51,30,36,37,14,9,37,14,19,25,46,30,11,40,200,0,1968
non-intervention--0011,31,54,26,2,41,32,36,32,16,14,34,17,22,28,29,31,7,36,219,0,1749
non-intervention--0011,32,34,14,9,49,26,23,39,13,11,39,13,16,21,27,32,5,32,193,0,1556
non-intervention--0011,33,23,23,5,46,17,31,31,11,5,12,11,21,21,28,22,3,25,165,0,1391
non-intervention--0011,34,29,10,7,33,18,17,30,11,3,30,7,22,11,23,15,3,16,176,0,1215
non-intervention--0011,35,24,7,5,26,20,23,25,5,3,24,8,20,11,22,17,5,17,152,0,1063
non-intervention--0011,36,13,12,6,19,13,13,21,4,3,15,6,13,19,17,11,2,13,126,0,937
non-intervention--0011,37,15,7,6,20,14,13,16,6,7,13,7,9,11,13,11,2,15,121,0,816
non-intervention--0011,38,22,9,3,20,7,9,19,7,6,16,1,15,11,13,7,2,11,119,0,697
non-intervention--0011,39,6,6,2,11,10,13,16,6,3,9,5,10,13,9,9,1,10,100,0,597
non-intervention--0011,40,9,11,2,6,9,4,15,5,5,9,3,10,4,8,8,0,2,93,0,504
non-intervention--0011,41,9,8,1,14,1,5,16,2,5,10,2,6,7,6,4,1,5,76,0,428
non-intervention--0011,42,6,4,5,11,4,2,12,5,5,10,2,4,6,6,6,0,6,57,0,371
non-intervention--0011,43,1,8,0,8,6,7,7,4,1,2,1,5,0,10,7,1,1,68,0,303
non-intervention--0011,44,8,3,1,7,3,2,12,1,1,6,4,3,2,8,4,0,2,46,0,257
non-intervention--0011,45,9,3,1,5,4,5,8,0,1,11,2,1,4,3,4,0,1,44,0,213
non-intervention--0011,46,1,1,2,1,4,1,4,2,0,1,1,6,3,6,2,0,2,33,0,180
non-intervention--0011,47,1,4,1,5,0,2,4,2,0,6,0,4,0,3,2,0,2,19,0,161
non-intervention--0011,48,2,2,1,3,0,0,5,1,2,5,2,4,2,7,1,0,3,28,0,133
non-intervention--0011,49,3,2,2,2,0,1,7,1,0,0,1,2,0,5,0,0,4,27,0,106
non-intervention--0011,50,3,1,1,0,0,0,4,1,1,2,1,0,1,0,2,1,1,28,0,78
non-intervention--0011,51,0,0,0,2,2,0,3,0,0,0,0,2,1,1,2,0,0,12,0,66
non-intervention--0011,52,2,0,0,3,0,0,0,0,1,1,0,2,0,1,1,0,1,13,0,53
non-intervention--0011,53,0,0,1,0,1,0,2,1,0,0,1,1,0,2,1,0,0,17,0,36
non-intervention--0011,54,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,8,0,28
non-intervention--0011,55,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,0,20
non-intervention--0011,56,2,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,1,2,0,18
non-intervention--0011,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,15
non-intervention--0011,58,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,14
non-intervention--0011,59,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,11
non-intervention--0011,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,9
non-intervention--0011,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
non-intervention--0011,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6
non-intervention--0011,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2
non-intervention--0011,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
non-intervention--0011,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
non-intervention--0011,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
non-intervention--0011,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
non-intervention--0039,1,203,40,5,45,273,51,73,90,27,5,77,3,141,13,117,1119,187,259,0,9741
non-intervention--0039,2,154,57,7,67,309,95,100,78,33,20,60,12,177,16,154,1168,180,248,0,9493
non-intervention--0039,3,172,61,7,90,339,120,85,76,30,36,50,6,171,20,125,1020,153,268,0,9225
non-intervention--0039,4,166,64,7,91,297,120,102,76,40,30,54,9,173,24,118,839,182,244,0,8981
non-intervention--0039,5,186,65,9,107,275,112,124,61,24,32,66,8,194,25,129,733,144,289,0,8692
non-intervention--0039,6,160,53,5,97,295,132,97,68,26,40,32,14,184,35,116,559,148,233,0,8459
non-intervention--0039,7,162,62,7,114,241,106,108,55,37,44,42,16,179,26,110,525,115,245,0,8214
non-intervention--0039,8,153,75,9,145,287,126,108,60,36,50,51,18,161,45,91,403,148,262,0,7952
non-intervention--0039,9,129,72,7,111,269,108,108,67,33,61,54,24,149,33,113,351,145,249,0,7703
non-intervention--0039,10,126,75,8,147,251,114,90,73,43,42,43,15,133,43,114,315,125,307,0,7396
non-intervention--0039,11,131,62,9,151,214,105,102,67,38,60,51,22,128,43,102,266,140,286,0,7110
non-intervention--0039,12,126,90,6,139,199,103,103,49,40,71,41,25,128,51,115,241,108,275,0,6835
non-intervention--0039,13,121,73,9,156,193,126,103,47,26,64,40,24,122,57,87,183,98,255,0,6580
non-intervention--0039,14,129,76,11,151,164,132,94,57,36,39,46,36,107,47,110,140,96,296,0,6284
non-intervention--0039,15,129,73,16,153,178,88,100,46,28,62,33,34,116,56,81,133,108,253,0,6031
non-intervention--0039,16,107,76,6,143,149,87,84,50,38,87,45,34,86,77,79,106,87,319,0,5712
non-intervention--0039,17,118,60,11,172,142,92,97,47,28,53,31,27,85,55,68,97,90,298,0,5414
non-intervention--0039,18,102,60,17,123,124,76,102,44,36,61,44,33,110,71,93,60,109,312,0,5102
non-intervention--0039,19,96,60,11,149,128,83,93,44,32,56,26,35,81,64,82,70,93,303,0,4799
non-intervention--0039,20,136,65,8,139,97,74,75,39,28,61,28,33,73,56,60,47,70,309,0,4490
non-intervention--0039,21,96,73,10,137,98,75,87,36,23,62,31,34,72,49,62,49,76,303,0,4187
non-intervention--0039,22,84,57,17,105,91,81,73,39,22,57,26,34,57,58,56,39,60,311,0,3876
non-intervention--0039,23,71,51,13,112,72,62,68,32,17,50,25,26,57,48,50,24,57,235,0,3641
non-intervention--0039,24,77,47,5,100,62,47,49,29,16,55,23,27,60,49,46,17,48,276,0,3365
non-intervention--0039,25,65,45,7,102,59,48,61,27,17,47,9,37,59,53,48,24,57,268,0,3097
non-intervention--0039,26,64,48,10,82,50,49,54,28,19,48,20,30,41,31,42,13,36,271,0,2826
non-intervention--0039,27,63,48,8,80,48,51,50,21,16,41,15,31,32,42,47,9,44,229,0,2597
non-intervention--0039,28,50,35,9,49,28,39,48,19,15,45,13,24,29,37,24,12,31,233,0,2364
non-intervention--0039,29,39,30,7,77,38,36,43,21,7,48,10,24,25,38,26,11,40,195,0,2169
non-intervention--0039,30,50,41,6,55,20,30,38,20,14,29,6,27,28,42,33,7,29,235,0,1934
non-intervention--0039,31,40,25,9,56,30,28,42,10,11,32,8,13,24,32,31,7,29,194,0,1740
non-intervention--0039,32,30,29,6,33,20,29,29,14,13,28,13,12,22,30,22,6,35,178,0,1562
non-intervention--0039,33,32,22,10,36,18,22,24,15,13,16,9,19,12,20,24,5,24,157,0,1405
non-intervention--0039,34,18,11,5,39,15,22,23,8,9,19,11,15,19,18,17,7,20,166,0,1239
non-intervention--0039,35,23,15,8,29,15,14,31,11,4,18,7,20,11,21,12,4,18,163,0,1076
non-intervention--0039,36,19,14,3,25,10,15,18,11,5,14,8,16,13,23,16,1,16,118,0,958
non-intervention--0039,37,16,17,2,25,14,13,12,15,5,18,7,10,10,17,15,1,8,133,0,825
non-intervention--0039,38,12,12,3,13,12,10,18,4,7,14,3,16,15,13,15,3,9,125,0,700
non-intervention--0039,39,12,5,6,19,6,6,10,6,1,7,5,17,9,15,7,0,9,79,0,621
non-intervention--0039,40,11,13,6,16,4,9,19,5,4,6,2,7,8,8,10,0,11,77,0,544
non-intervention--0039,41,10,2,4,8,3,3,9,7,4,13,6,6,5,6,9,3,6,79,0,465
non-intervention--0039,42,8,3,0,13,4,8,12,3,3,3,1,4,4,9,5,1,4,58,0,407
non-intervention--0039,43,4,6,2,5,8,5,6,5,2,3,3,12,4,7,7,0,1,75,0,332
non-intervention--0039,44,4,4,3,5,9,6,8,3,4,8,2,8,2,8,7,0,2,55,0,277
non-intervention--0039,45,5,3,0,4,2,2,6,2,2,4,0,6,4,1,3,0,3,48,0,229
non-intervention--0039,46,3,3,1,5,2,4,5,2,1,4,2,3,6,2,2,1,4,44,0,185
non-intervention--0039,47,4,2,1,4,2,4,2,0,0,0,3,2,7,4,2,0,2,29,0,156
non-intervention--0039,48,3,2,1,1,1,0,1,2,1,2,2,4,1,3,3,0,3,33,0,123
non-intervention--0039,49,1,2,0,4,1,1,1,2,1,1,0,2,0,0,3,0,2,22,0,101
non-intervention--0039,50,3,0,0,3,1,2,1,1,1,1,1,2,1,1,3,0,1,18,0,83
non-intervention--0039,51,1,1,0,0,1,0,1,0,0,3,2,0,0,0,2,0,0,12,0,71
non-intervention--0039,52,1,2,0,0,0,3,4,1,0,2,1,2,1,1,0,0,0,13,0,58
non-intervention--0039,53,3,0,0,0,0,1,3,0,0,0,0,1,1,1,2,0,0,13,0,45
non-intervention--0039,54,0,1,0,1,0,0,0,0,0,1,0,1,0,2,1,0,0,15,0,30
non-intervention--0039,55,0,0,0,2,0,0,0,0,0,1,0,3,1,0,1,0,0,6,0,24
non-intervention--0039,56,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,21
non-intervention--0039,57,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,18
non-intervention--0039,58,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,3,0,15
non-intervention--0039,59,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,14
non-intervention--0039,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,10
non-intervention--0039,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6
non-intervention--0039,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
non-intervention--0039,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2
non-intervention--0039,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
non-intervention--0039,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
intervention--0032,1,199,37,2,42,268,83,65,94,28,8,55,3,130,10,105,1143,179,219,1,9781
intervention--0032,2,201,53,9,79,321,100,96,79,33,22,67,7,164,15,147,1120,187,256,1,9525
intervention--0032,3,196,69,3,75,347,121,113,63,33,32,63,13,163,26,137,1051,139,282,1,9243
intervention--0032,4,150,65,6,111,321,124,97,69,35,41,63,14,186,19,123,838,142,242,1,9001
intervention--0032,5,153,59,5,116,283,109,117,66,45,38,62,12,156,32,127,757,153,278,1,8723
intervention--0032,6,135,63,9,120,301,131,106,65,42,26,57,20,198,26,116,567,151,211,1,8512
intervention--0032,7,158,75,10,111,276,126,110,64,39,48,44,20,175,37,100,548,139,258,1,8254
intervention--0032,8,146,82,9,140,258,115,95,50,29,64,57,11,170,31,115,422,122,277,1,7977
intervention--0032,9,143,89,12,131,256,122,101,53,43,53,50,23,153,45,90,355,116,270,1,7707
intervention--0032,10,134,63,9,148,227,99,101,67,37,70,45,23,133,51,113,299,132,253,1,7454
intervention--0032,11,129,68,5,144,213,119,100,66,42,73,41,27,157,48,105,243,131,275,1,7179
intervention--0032,12,139,74,6,148,196,113,87,56,32,64,48,27,138,55,98,205,123,274,1,6905
intervention--0032,13,131,63,16,146,200,132,134,48,41,53,34,23,142,52,83,218,117,271,1,6634
